118,"[[0.1909161  0.12843193 0.14396489 0.12831382 0.11377807 0.06246745
  0.12574376 0.02630978 0.05468828 0.02538593]
 [0.13547708 0.18036285 0.0479376  0.16905695 0.13104152 0.10176479
  0.09426598 0.03745508 0.08558549 0.01705266]
 [0.22813144 0.15326442 0.10084491 0.13754605 0.1237983  0.12034613
  0.03793551 0.03763773 0.02966696 0.03082854]
 [0.18482381 0.1752651  0.12180202 0.09370056 0.08157473 0.05440684
  0.16424766 0.00267964 0.08474145 0.03675819]
 [0.17566086 0.12395849 0.16102619 0.13621419 0.10826161 0.04286342
  0.10361772 0.0876547  0.033399   0.02734381]
 [0.15748117 0.15503566 0.11727898 0.13538077 0.09239043 0.039182
  0.14855258 0.11545118 0.01687924 0.02236799]
 [0.16108369 0.13593158 0.15115193 0.12529588 0.1151268  0.11587979
  0.07376246 0.05217481 0.03664488 0.03294818]
 [0.1990863  0.15700823 0.13780311 0.12752316 0.01044912 0.12693891
  0.04251852 0.1043745  0.08146828 0.0128299 ]
 [0.15960591 0.13918372 0.14855732 0.12098516 0.10620874 0.08314101
  0.10071325 0.07535797 0.03925875 0.02698819]
 [0.15488961 0.14749342 0.161799   0.09464928 0.11242245 0.03854795
  0.09433877 0.09949615 0.02611123 0.07025213]]"
119,"[[0.16145512 0.15610135 0.13036346 0.15540046 0.11880792 0.05499577
  0.01981271 0.12417571 0.02885503 0.05003247]
 [0.18325741 0.14124372 0.18026501 0.07782475 0.17206554 0.06580425
  0.06291055 0.05817332 0.02924001 0.02921543]
 [0.1170367  0.16902805 0.12054114 0.13193964 0.11149756 0.08415477
  0.09793163 0.0742659  0.05563671 0.03796789]
 [0.16267457 0.19334269 0.09787867 0.17820319 0.09661306 0.07818485
  0.02527089 0.04795916 0.07365113 0.0462218 ]
 [0.17286576 0.13131502 0.14941737 0.16794966 0.12521834 0.07346871
  0.07682047 0.04152918 0.02389485 0.03752064]
 [0.18726691 0.16504452 0.18704857 0.07935623 0.15730445 0.06386356
  0.06347096 0.05243419 0.024061   0.02014961]
 [0.14428981 0.1377166  0.13934671 0.10313114 0.1182803  0.08130923
  0.06627534 0.10905595 0.08773742 0.0128575 ]
 [0.14542298 0.16982983 0.14808055 0.10462992 0.10086529 0.14230798
  0.09540244 0.07382798 0.01820244 0.00143059]
 [0.16767962 0.21193025 0.2064354  0.11271568 0.10664244 0.03596506
  0.0671749  0.00576248 0.05143904 0.03425515]
 [0.22991509 0.24176469 0.0863644  0.1452599  0.06713448 0.05464699
  0.06326268 0.00546798 0.05416135 0.05202245]]"
120,"[[0.15161895 0.21931845 0.20873387 0.11468593 0.05691335 0.07080808
  0.06652175 0.00101064 0.05986721 0.05052177]
 [0.16362352 0.14011662 0.16992362 0.15262543 0.18335952 0.01661716
  0.12894126 0.02714315 0.00058347 0.01706625]
 [0.1907643  0.15295111 0.17273618 0.14324279 0.05585925 0.14158305
  0.07894986 0.03335774 0.0007368  0.02981893]
 [0.14718408 0.15285151 0.14024999 0.09130194 0.08801415 0.07286124
  0.07200022 0.11461826 0.04226436 0.07865425]
 [0.17495313 0.14710893 0.14103436 0.13673589 0.08508253 0.10694949
  0.08146842 0.07093088 0.05532071 0.00041566]
 [0.16738976 0.15864368 0.13223329 0.15193513 0.16471611 0.04489791
  0.13124114 0.02556012 0.00926599 0.01411688]
 [0.16534756 0.10677498 0.19300219 0.12453446 0.11809518 0.08057067
  0.0518121  0.0831782  0.0758572  0.00082746]
 [0.20601338 0.1642594  0.18633411 0.10267263 0.1256496  0.08329062
  0.0542042  0.04196876 0.02640993 0.00919738]
 [0.16144784 0.15550784 0.09658572 0.13173911 0.15532946 0.09854467
  0.09202442 0.07520247 0.03024301 0.00337546]
 [0.15653391 0.15671341 0.14087144 0.15062447 0.09138562 0.08686152
  0.08682307 0.05881651 0.06423429 0.00713576]]"
121,"[[0.14833728 0.14491068 0.12480185 0.13808474 0.10138729 0.1338024
  0.02915328 0.01985737 0.10019736 0.05946776]
 [0.18266907 0.16275755 0.17093116 0.12376462 0.12160901 0.10774881
  0.05638841 0.04301732 0.01230403 0.01881001]
 [0.15174721 0.15009615 0.138017   0.10788575 0.12375637 0.11907539
  0.06197317 0.05460738 0.07739641 0.01544518]
 [0.17137717 0.17052271 0.1429837  0.14543508 0.10254    0.10907397
  0.08737703 0.04150096 0.00083262 0.02835676]
 [0.18083303 0.15008531 0.12706085 0.08103492 0.14444873 0.13770391
  0.05437801 0.06229627 0.04197472 0.02018425]
 [0.18565541 0.17623535 0.11419959 0.14304336 0.08250763 0.06972893
  0.06935398 0.09209292 0.05475901 0.01242381]
 [0.18449264 0.17539481 0.20944817 0.1767281  0.05713146 0.08554181
  0.04709148 0.01530753 0.04652967 0.00233434]
 [0.17149286 0.16501583 0.16246585 0.15765836 0.10911197 0.15400263
  0.03761189 0.01691606 0.02371124 0.00201332]
 [0.16164207 0.11174856 0.14846003 0.09608781 0.14370626 0.13718845
  0.07423354 0.06495051 0.06137876 0.00060401]
 [0.12233067 0.15644692 0.13748277 0.14296739 0.11700916 0.11098401
  0.04860469 0.08307902 0.03968522 0.04141015]]"
122,"[[0.17040583 0.15045062 0.15057362 0.12661771 0.12810653 0.07038626
  0.04341553 0.05648252 0.08444127 0.0191201 ]
 [0.14053636 0.13617285 0.1436722  0.11825248 0.10673576 0.08622562
  0.08354343 0.08108534 0.0544216  0.04935437]
 [0.15285509 0.17575187 0.14755944 0.14482502 0.11128149 0.08374318
  0.06723763 0.03329847 0.0263578  0.05709001]
 [0.16396778 0.15564155 0.15231699 0.11623519 0.08100297 0.06061134
  0.0512651  0.12269671 0.04930663 0.04695574]
 [0.1600426  0.13565954 0.12505507 0.07188358 0.087649   0.11924173
  0.10374349 0.07480999 0.0686945  0.05322051]
 [0.18120592 0.10500242 0.14333344 0.12740744 0.1247946  0.07086384
  0.02971493 0.02320855 0.17755935 0.01690949]
 [0.17099069 0.21097112 0.12269015 0.18344047 0.10161307 0.04386986
  0.07309503 0.02276492 0.03871612 0.03184856]
 [0.19548595 0.15358505 0.11899048 0.15138045 0.11897267 0.10897035
  0.07309687 0.03814218 0.03705958 0.00431643]
 [0.14084171 0.22008995 0.12791312 0.16215695 0.11653754 0.04204572
  0.02597136 0.11548334 0.02550147 0.02345884]
 [0.1697349  0.13633564 0.12169698 0.12800645 0.11199256 0.11649704
  0.10818894 0.02213594 0.0003219  0.08508965]]"
123,"[[0.14992967 0.12026282 0.14521749 0.13920598 0.1074747  0.11941791
  0.05841413 0.09929113 0.0501646  0.01062158]
 [0.20037755 0.14734238 0.11223911 0.13693265 0.13081909 0.08180398
  0.07301427 0.07214508 0.03072955 0.01459634]
 [0.18058565 0.17116283 0.16700516 0.05379257 0.15872567 0.08599165
  0.0999133  0.04725012 0.02354116 0.01203188]
 [0.17067922 0.16415084 0.1400345  0.14722804 0.15172335 0.07665137
  0.04993113 0.04333634 0.03830293 0.01796227]
 [0.14114    0.12900614 0.1129155  0.14011526 0.09566189 0.0902767
  0.08767185 0.08790335 0.06182505 0.05348426]
 [0.13772367 0.12626325 0.12129022 0.12184324 0.11942046 0.09031246
  0.05382218 0.02926201 0.08188993 0.11817259]
 [0.14441308 0.20839411 0.1183371  0.15904862 0.10196574 0.09936499
  0.06153089 0.08944467 0.00895017 0.00855064]
 [0.16068593 0.1370801  0.13644837 0.11910113 0.13068358 0.07121066
  0.11403403 0.04676383 0.06844861 0.01554378]
 [0.14218617 0.16364073 0.12168989 0.16590758 0.08740927 0.14245485
  0.05308436 0.04594318 0.05145089 0.02623308]
 [0.16072086 0.19491931 0.17080859 0.14016341 0.09482412 0.09268828
  0.07093511 0.00739602 0.00437647 0.06316783]]"
124,"[[0.1222938  0.11356864 0.20592712 0.1185752  0.09977246 0.03816183
  0.07767345 0.10081998 0.01039141 0.1128161 ]
 [0.22865492 0.25381184 0.11957898 0.11711896 0.0869908  0.099724
  0.01663147 0.0637706  0.00692424 0.00679419]
 [0.17971368 0.17477256 0.17243937 0.11177485 0.09213503 0.08476254
  0.08022006 0.05170515 0.03058134 0.02189543]
 [0.12429997 0.15734938 0.14872636 0.12284317 0.12316443 0.07777368
  0.0663362  0.11160212 0.05531385 0.01259083]
 [0.19134122 0.12290891 0.06752114 0.19070187 0.14049339 0.11265949
  0.03798132 0.10021375 0.03164559 0.00453331]
 [0.24744114 0.15130416 0.20217597 0.1113709  0.13191846 0.06428917
  0.05131073 0.00489787 0.03125638 0.00403522]
 [0.13849998 0.14884545 0.13269432 0.12307231 0.14378912 0.12948262
  0.0948342  0.06519292 0.00968134 0.01390774]
 [0.14153883 0.20445591 0.15508522 0.20154847 0.08032467 0.07157745
  0.06707315 0.03715871 0.02257389 0.01866368]
 [0.14886896 0.10589489 0.13392088 0.11496632 0.10248431 0.09200636
  0.11288189 0.07508747 0.03167379 0.08221512]
 [0.17454222 0.17768307 0.15693146 0.11756596 0.14349698 0.04437347
  0.04607244 0.01118835 0.12291149 0.00523456]]"
125,"[[0.24876137 0.1651876  0.1389585  0.16578047 0.09808068 0.04331964
  0.07101005 0.03647395 0.02257723 0.0098505 ]
 [0.16525794 0.16066317 0.14786924 0.14940024 0.07213    0.13580791
  0.11418199 0.00823099 0.04441668 0.00204182]
 [0.13539722 0.13034701 0.1280954  0.09929617 0.09906104 0.06947868
  0.14486289 0.05147697 0.05328269 0.08870193]
 [0.15451952 0.1377615  0.12755955 0.13381883 0.12270742 0.13139657
  0.06772849 0.09004971 0.02178423 0.01267419]
 [0.20979214 0.18211853 0.15283895 0.12997302 0.09997417 0.07606471
  0.04708257 0.04516425 0.04943752 0.00755414]
 [0.20092473 0.15703206 0.1063608  0.15518721 0.06437686 0.1506736
  0.02835347 0.08222723 0.04331406 0.01154999]
 [0.15013086 0.15995911 0.12709044 0.11739002 0.09373945 0.08404128
  0.06941476 0.07063886 0.06575181 0.06184341]
 [0.17350033 0.16603289 0.08488619 0.15425421 0.14047087 0.06896006
  0.05768159 0.06306877 0.04760095 0.04354413]
 [0.20340536 0.12768806 0.19956961 0.14363242 0.11908333 0.04432053
  0.06306083 0.05479381 0.0331914  0.01125465]
 [0.22953615 0.20500669 0.17619636 0.07978507 0.13763167 0.04360918
  0.01872925 0.05773939 0.03413741 0.01762884]]"
126,"[[0.17049238 0.14919929 0.12802617 0.13766963 0.0786949  0.11737038
  0.06817342 0.07330262 0.06137529 0.01569591]
 [0.18022188 0.29280056 0.08721177 0.12198298 0.08405472 0.06315141
  0.04988831 0.06179614 0.00917848 0.04971375]
 [0.17228778 0.15166708 0.15320368 0.1013115  0.13538105 0.07696371
  0.12719548 0.02569239 0.02308031 0.03321703]
 [0.23792212 0.08821269 0.14962405 0.18747172 0.08572114 0.13234161
  0.0819901  0.02337846 0.0053578  0.00798031]
 [0.14259861 0.12541743 0.09558056 0.11703405 0.11458345 0.09433081
  0.11563945 0.0576293  0.05399768 0.08318864]
 [0.16653699 0.09049379 0.15489583 0.11750066 0.10309725 0.04449062
  0.14128262 0.07894717 0.06551693 0.03723816]
 [0.17024067 0.13472567 0.11085265 0.09831836 0.10626401 0.13426415
  0.09046153 0.03472525 0.09426177 0.02588594]
 [0.10226531 0.20511506 0.16627438 0.13550188 0.16315856 0.02966184
  0.04857212 0.06137129 0.0718616  0.01621796]
 [0.18055251 0.15228506 0.15850141 0.17981363 0.13039513 0.09227783
  0.04518131 0.01659601 0.02505395 0.01934316]
 [0.16085735 0.13436877 0.131847   0.1099584  0.10712803 0.08534276
  0.10146278 0.01700614 0.09548778 0.056541  ]]"
127,"[[0.23319688 0.14762896 0.2416105  0.08343886 0.07345444 0.05530687
  0.05195663 0.03897838 0.03847202 0.03595646]
 [0.1883667  0.14410773 0.13559883 0.03727535 0.13056056 0.13907415
  0.10305091 0.05934818 0.05120673 0.01141086]
 [0.22865656 0.15563221 0.11609583 0.09535422 0.09725904 0.10055467
  0.0962119  0.0735395  0.03176276 0.0049333 ]
 [0.18242349 0.15761744 0.15662449 0.13286824 0.06471288 0.10463577
  0.13265528 0.05298951 0.01245861 0.00301429]
 [0.20749204 0.11689873 0.10170608 0.1165508  0.15505271 0.10098496
  0.08732707 0.05072655 0.03174273 0.03151833]
 [0.14278267 0.14224407 0.13082416 0.1253126  0.13837413 0.10053043
  0.09249571 0.0482755  0.03963106 0.03952966]
 [0.18695667 0.14336914 0.17831578 0.13016854 0.10167631 0.04697123
  0.09853687 0.00170624 0.08178167 0.03051755]
 [0.14967495 0.15064532 0.13873584 0.10510989 0.08013053 0.08053614
  0.08271746 0.07864866 0.07251476 0.06128646]
 [0.11340513 0.1710724  0.12535115 0.17347748 0.08816099 0.13585308
  0.0870725  0.0513038  0.04174857 0.0125549 ]
 [0.15429856 0.158122   0.14693874 0.11258584 0.10252231 0.07313571
  0.09267774 0.05763107 0.07249204 0.02959599]]"
128,"[[0.16543495 0.14706408 0.14384522 0.12181452 0.13257859 0.0645299
  0.11339465 0.03267632 0.07613667 0.00252511]
 [0.2027333  0.07672668 0.16718731 0.16712073 0.07102986 0.05504628
  0.15501603 0.02308795 0.06845476 0.01359709]
 [0.17213365 0.14438798 0.08331177 0.14216388 0.13039834 0.0112931
  0.0369191  0.1183072  0.09675313 0.06433184]
 [0.14016106 0.15051435 0.0528212  0.15447811 0.13433703 0.12066237
  0.09645554 0.11430808 0.02463687 0.0116254 ]
 [0.14595743 0.11898535 0.12136114 0.11552912 0.12588955 0.09855142
  0.08912869 0.08324669 0.07483604 0.02651456]
 [0.13170463 0.24361383 0.1274129  0.1006229  0.09244679 0.04959696
  0.09772083 0.09903608 0.03548256 0.02236253]
 [0.16726808 0.13495954 0.12285375 0.10938607 0.11495953 0.07613095
  0.08820559 0.09964615 0.05991619 0.02667414]
 [0.17258052 0.097123   0.20009685 0.15483404 0.08196859 0.08337153
  0.07234376 0.05547552 0.04386955 0.03833663]
 [0.14968809 0.16155683 0.13975222 0.16093415 0.10118809 0.08409309
  0.06133741 0.05888572 0.05410796 0.02845644]
 [0.18771461 0.15875664 0.12878501 0.1477287  0.12096781 0.09204276
  0.06635925 0.02793495 0.00731767 0.0623926 ]]"
129,"[[0.17922338 0.17872511 0.00235571 0.14224334 0.15123582 0.14194192
  0.12381355 0.03684464 0.02715317 0.01646337]
 [0.20386371 0.18574633 0.18762849 0.08963161 0.11061361 0.079914
  0.07595027 0.04802819 0.01609934 0.00252445]
 [0.14285737 0.13500815 0.13831399 0.14087013 0.12526518 0.08499789
  0.06280256 0.06499003 0.05371024 0.05118446]
 [0.16124906 0.13809786 0.18115628 0.08741477 0.12077599 0.10015045
  0.09510337 0.05951534 0.03146329 0.0250736 ]
 [0.15442223 0.22334794 0.15256996 0.13341783 0.12684484 0.05499383
  0.02014955 0.09936885 0.01824816 0.01663682]
 [0.21659435 0.2227057  0.15644779 0.02737777 0.17601175 0.0251218
  0.08130976 0.05751606 0.02268408 0.01423095]
 [0.09819424 0.23240217 0.21514002 0.16733556 0.07327384 0.08564992
  0.02693077 0.06112873 0.01269138 0.02725336]
 [0.14635165 0.13312696 0.13192579 0.22614457 0.1676554  0.09719926
  0.01885326 0.00510058 0.06917996 0.00446256]
 [0.17078231 0.16836865 0.16785062 0.15715311 0.10227526 0.04872308
  0.02970839 0.09733844 0.01843112 0.03936901]
 [0.16875833 0.12342615 0.14963551 0.13188701 0.10381422 0.09179493
  0.08292584 0.06731204 0.03017174 0.05027422]]"
130,"[[0.17028486 0.13818955 0.1361107  0.12599764 0.10802554 0.11838161
  0.08671453 0.0594246  0.02263535 0.03423562]
 [0.21950694 0.21118373 0.13425761 0.17324096 0.06104862 0.07215124
  0.04076672 0.03859531 0.0162496  0.03299926]
 [0.18288893 0.147025   0.1079083  0.09060995 0.11316794 0.16128994
  0.07454759 0.03209014 0.06452971 0.0259425 ]
 [0.19692055 0.17033988 0.1656014  0.16371506 0.04591124 0.12401451
  0.06308902 0.01906839 0.04927522 0.00206474]
 [0.12259932 0.15642671 0.13967598 0.12001409 0.10470667 0.11758839
  0.0898862  0.06254776 0.04868353 0.03787135]
 [0.14211057 0.12351553 0.11385294 0.10055097 0.14923473 0.09871581
  0.03863478 0.08655232 0.08535751 0.06147486]
 [0.10485739 0.16421268 0.12902175 0.09922288 0.16256947 0.13947893
  0.07583398 0.05942663 0.02129661 0.04407967]
 [0.16234723 0.16228896 0.158026   0.11578428 0.1355378  0.0624967
  0.06491423 0.06661521 0.05749914 0.01449045]
 [0.17660402 0.15850451 0.12863179 0.1160063  0.12317977 0.10595071
  0.07882782 0.03770585 0.05248998 0.02209925]
 [0.19595025 0.16631401 0.15470309 0.19725754 0.0476197  0.06899951
  0.0690208  0.04366296 0.0432205  0.01325163]]"
131,"[[0.21385334 0.20615401 0.17872095 0.10210887 0.12311602 0.07268024
  0.02700054 0.04514167 0.01539079 0.01583355]
 [0.17526786 0.19108419 0.16803204 0.09399794 0.08971337 0.06747964
  0.0667136  0.05728985 0.06038206 0.03003945]
 [0.21341501 0.20198508 0.18218347 0.17500563 0.09694166 0.04078545
  0.01727997 0.04160045 0.01878718 0.0120161 ]
 [0.20599816 0.16759665 0.13535697 0.13407542 0.05536123 0.02201625
  0.12092647 0.09899605 0.05709732 0.00257548]
 [0.13708434 0.14459253 0.12207434 0.11870641 0.11186603 0.07314266
  0.10495306 0.09451687 0.06513984 0.02792392]
 [0.15709083 0.13057135 0.13579331 0.12901262 0.15517219 0.11196791
  0.08123104 0.05735229 0.02690542 0.01490304]
 [0.18170021 0.14089197 0.12773416 0.14129569 0.11948813 0.11714725
  0.06597431 0.05247541 0.02424325 0.02904962]
 [0.15457809 0.1538213  0.15431153 0.1304408  0.10104551 0.05565304
  0.08686845 0.07968283 0.0552266  0.02837185]
 [0.14906417 0.12581211 0.15967309 0.03784948 0.16673243 0.14161585
  0.13178116 0.04787697 0.0155611  0.02403364]
 [0.15343672 0.18070415 0.04563829 0.14833595 0.13838127 0.12984863
  0.02559752 0.09005467 0.05849526 0.02950753]]"
132,"[[0.19381962 0.19076179 0.13672418 0.11950511 0.0900403  0.06968893
  0.08412486 0.02576069 0.06547312 0.0241014 ]
 [0.1494057  0.1273301  0.14713391 0.13368834 0.10265874 0.09685485
  0.09199946 0.07448724 0.0504187  0.02602296]
 [0.19152734 0.1508909  0.1830937  0.12654369 0.13290406 0.07336588
  0.06620152 0.03899739 0.0266948  0.00978073]
 [0.1321359  0.16225066 0.12609113 0.12881312 0.12472702 0.09961108
  0.06688706 0.09031787 0.06228992 0.00687624]
 [0.17726562 0.19209367 0.14977695 0.05849419 0.14269925 0.09125901
  0.05461504 0.02440513 0.10202543 0.0073657 ]
 [0.16506371 0.15031349 0.139626   0.1048939  0.13410095 0.06563226
  0.10230561 0.10311861 0.00252994 0.03241552]
 [0.15232744 0.11012289 0.12843194 0.15813491 0.09101256 0.1448893
  0.09944824 0.07818377 0.02592238 0.01152657]
 [0.14633998 0.15463788 0.13979465 0.1238575  0.08310941 0.12134537
  0.05256402 0.03152689 0.01260425 0.13422005]
 [0.21463221 0.18324629 0.16861503 0.07705675 0.09992753 0.06662114
  0.09204094 0.06208779 0.00325099 0.03252133]
 [0.17297238 0.15149558 0.13112788 0.1123352  0.11816057 0.08849315
  0.09354819 0.01673179 0.08702981 0.02810544]]"
133,"[[0.19329815 0.1340378  0.19519473 0.12728112 0.06223247 0.08894261
  0.05525049 0.05461427 0.04589513 0.04325324]
 [0.17549877 0.16415931 0.16704044 0.15352871 0.1313287  0.08176626
  0.05504629 0.03283086 0.02975142 0.00904924]
 [0.14854736 0.18860239 0.16554471 0.09826828 0.14482907 0.12390074
  0.09853561 0.00851253 0.01629915 0.00696016]
 [0.16322035 0.18328665 0.15912981 0.14662566 0.19036319 0.04363875
  0.05931827 0.02816272 0.02182212 0.00443246]
 [0.20319169 0.16146663 0.19706842 0.15582429 0.10840322 0.06079627
  0.0551946  0.00668728 0.05025699 0.00111061]
 [0.16937668 0.164247   0.1481449  0.14426823 0.12121373 0.00465138
  0.03921267 0.07358487 0.0155776  0.11972295]
 [0.19478509 0.15965017 0.18090246 0.15688439 0.11576134 0.06204959
  0.03870398 0.04963297 0.01282587 0.02880415]
 [0.18021934 0.15258189 0.19615338 0.07657289 0.09809196 0.10764769
  0.02212114 0.06593563 0.05184122 0.04883487]
 [0.17836543 0.15894703 0.17143946 0.0576587  0.14476316 0.12288311
  0.02679156 0.03888846 0.09559855 0.00466454]
 [0.19328487 0.15685889 0.1200532  0.09948325 0.11107182 0.08193143
  0.14663235 0.04797129 0.0330858  0.00962709]]"
134,"[[1.49453532e-01 8.16737238e-02 1.48747291e-01 1.84295656e-01
  1.32023419e-01 1.25458518e-01 1.22571292e-01 4.28831560e-04
  1.40280164e-02 4.13197201e-02]
 [1.68528383e-01 1.77661638e-01 1.52319818e-01 1.42819866e-01
  7.61680896e-02 1.45736646e-01 4.61211751e-02 3.13889566e-02
  3.35769725e-02 2.56784554e-02]
 [1.32043718e-01 1.25389669e-01 1.22575745e-01 1.01595950e-01
  1.01396070e-01 9.47291768e-02 8.78215009e-02 8.89945856e-02
  7.67332433e-02 6.87203412e-02]
 [1.17272023e-01 1.24129344e-01 1.33588750e-01 1.18858820e-01
  1.20972805e-01 1.17181601e-01 7.53176981e-02 9.92307525e-02
  7.01588423e-02 2.32893639e-02]
 [1.80937140e-01 8.38553269e-02 1.47073738e-01 1.84373381e-01
  1.30431392e-01 8.94231112e-02 6.65504301e-02 6.66807934e-02
  2.02099287e-04 5.04725884e-02]
 [1.74134974e-01 1.46309349e-01 1.71596548e-01 6.95889449e-02
  1.36354786e-01 1.21163206e-01 6.14091957e-02 4.98218440e-02
  3.43660263e-02 3.52551268e-02]
 [2.28143136e-01 2.22701070e-01 1.11008350e-01 8.44177007e-02
  1.08827288e-01 9.01088860e-02 4.16189574e-02 4.48980155e-02
  3.77741023e-02 3.05024950e-02]
 [2.35580676e-01 2.04467618e-01 4.72667145e-02 9.58743281e-02
  1.71171636e-01 4.63958321e-02 6.64446770e-02 1.17242690e-02
  4.35033071e-02 7.75709418e-02]
 [1.75603893e-01 1.93212957e-01 8.63561359e-02 1.44710854e-01
  6.87873701e-02 1.00549683e-01 1.39564314e-01 3.16120902e-02
  3.19605459e-02 2.76421578e-02]
 [2.48630511e-01 8.43537381e-02 1.89262891e-01 1.62080817e-01
  1.39583896e-01 6.72880192e-02 3.58212814e-02 4.97283282e-02
  2.21428579e-02 1.10765916e-03]]"
135,"[[0.14427648 0.12828811 0.11685526 0.11016787 0.09287273 0.11467831
  0.08931779 0.07697041 0.07770063 0.04887242]
 [0.1597728  0.15041592 0.14436386 0.10817783 0.14427956 0.08118863
  0.06143725 0.0162328  0.08355756 0.05057379]
 [0.14879199 0.14160282 0.14691728 0.12564595 0.12467185 0.11664464
  0.11092701 0.04311867 0.02767059 0.0140092 ]
 [0.27260368 0.16457153 0.06545469 0.16403533 0.13059876 0.01042186
  0.04812797 0.12448201 0.01502349 0.00468067]
 [0.16441728 0.14911007 0.14022693 0.12489455 0.07620243 0.13464714
  0.12732734 0.04267748 0.02643643 0.01406036]
 [0.13490269 0.20378354 0.12600706 0.12906234 0.10102897 0.08549988
  0.08541233 0.01364842 0.06446948 0.0561853 ]
 [0.14163809 0.12567436 0.12311517 0.12691036 0.10594595 0.13187649
  0.0747583  0.0828307  0.05966198 0.02758859]
 [0.2085407  0.19215493 0.16346351 0.12673235 0.10838319 0.06130244
  0.05138405 0.01911419 0.00823181 0.06069283]
 [0.21223032 0.13130735 0.18588016 0.10961429 0.08730978 0.0675908
  0.07816267 0.05234849 0.05467331 0.02088282]
 [0.1359076  0.13511761 0.13606026 0.12835728 0.09017766 0.09198404
  0.12853479 0.05714906 0.01653674 0.08017495]]"
136,"[[0.18723461 0.19281993 0.16477203 0.14556091 0.09123711 0.08925049
  0.07024877 0.01516153 0.01838941 0.02532521]
 [0.13745458 0.15478953 0.150845   0.07271438 0.14728875 0.09608568
  0.04646298 0.03562595 0.10191733 0.05681582]
 [0.21470006 0.23188339 0.17362187 0.05317956 0.16746767 0.05938447
  0.04946622 0.04050605 0.00245495 0.00733575]
 [0.15730287 0.15567431 0.10991236 0.13335048 0.09457566 0.08969744
  0.07789229 0.08869594 0.00567794 0.08722071]
 [0.17531034 0.14024997 0.13466372 0.15926147 0.0569936  0.10690875
  0.10917577 0.05681464 0.05252529 0.00809646]
 [0.17730055 0.16345968 0.15843831 0.13444262 0.10818149 0.07531719
  0.05531851 0.05235541 0.0551268  0.02005945]
 [0.16289226 0.15154512 0.17632721 0.15822585 0.08064289 0.10380214
  0.06204639 0.03104601 0.04839742 0.0250747 ]
 [0.19023467 0.13216102 0.18290478 0.12675726 0.10770802 0.08924891
  0.05765459 0.05644036 0.02076825 0.03612213]
 [0.158125   0.15861051 0.13550703 0.10959527 0.04779334 0.09555685
  0.0902472  0.06934205 0.08218108 0.05304167]
 [0.17214541 0.16238092 0.16021318 0.1396108  0.14328607 0.10181599
  0.04319597 0.03570656 0.02130209 0.02034302]]"
137,"[[0.1488065  0.18502269 0.09721877 0.14046454 0.13276149 0.06950167
  0.08074101 0.07565248 0.06624924 0.00358162]
 [0.15929036 0.13141287 0.14458003 0.15393928 0.11253204 0.08073141
  0.06590352 0.05869227 0.06584715 0.02707106]
 [0.17740103 0.1813804  0.14197216 0.16469831 0.13952726 0.02806254
  0.07460776 0.05883708 0.01831398 0.0151995 ]
 [0.15971313 0.13247979 0.13854495 0.11659144 0.10321271 0.10823232
  0.04811821 0.09907664 0.08246709 0.01156371]
 [0.14447654 0.19852831 0.19216548 0.07301953 0.15763518 0.10224607
  0.06856653 0.03850009 0.01770917 0.00715311]
 [0.14111911 0.13550397 0.13116491 0.09550034 0.07141112 0.11527524
  0.06119674 0.10175618 0.08888069 0.05819171]
 [0.16274586 0.13217391 0.16262636 0.08177993 0.10633683 0.08054958
  0.12030128 0.06684847 0.03957337 0.04706441]
 [0.15586062 0.18710764 0.1519861  0.13156277 0.10046329 0.06403082
  0.04428753 0.03926476 0.08563697 0.03979951]
 [0.20927895 0.18961025 0.15411704 0.11820495 0.10647703 0.08000651
  0.02655914 0.04840537 0.0519281  0.01541266]
 [0.17165952 0.15020401 0.12981625 0.14989764 0.13889485 0.07125643
  0.0846172  0.0416854  0.04098768 0.02098102]]"
138,"[[0.14526932 0.13741695 0.13909702 0.129545   0.10636146 0.12984428
  0.1020714  0.07741461 0.02275686 0.01022309]
 [0.12746488 0.12966844 0.15714093 0.12026895 0.11738624 0.08035761
  0.0944313  0.06496078 0.02745503 0.08086585]
 [0.15606122 0.17200098 0.1696704  0.11375617 0.09798241 0.04948623
  0.05844965 0.02406348 0.11176994 0.04675952]
 [0.17346281 0.1714868  0.15661136 0.16094171 0.07193563 0.12847502
  0.07869347 0.03284816 0.00843897 0.01710606]
 [0.13862123 0.13472725 0.11976922 0.13205946 0.05520189 0.11608567
  0.10768982 0.07569703 0.0851408  0.03500764]
 [0.17740921 0.15828054 0.15533764 0.13749986 0.00284854 0.17502249
  0.13122287 0.02691739 0.016653   0.01880847]
 [0.18086765 0.19328367 0.16851164 0.09823983 0.17341447 0.05432191
  0.00802447 0.04685964 0.02378082 0.0526959 ]
 [0.16683648 0.18202538 0.17994588 0.1400367  0.15668252 0.09482646
  0.02926367 0.03631911 0.00043083 0.01363298]
 [0.18616212 0.17518919 0.1410062  0.13007157 0.05423244 0.09204022
  0.08018739 0.06100552 0.05283768 0.02726765]
 [0.17651534 0.15568801 0.08354312 0.1654737  0.08387718 0.06576072
  0.09666214 0.06399794 0.04983476 0.05864709]]"
