158,"[[0.79128752 1.         0.93892393 0.98377121 0.4999169  0.25064096
  0.17076941 0.25531415 0.         0.4683318 ]
 [0.45319402 0.62150486 1.         0.62092264 0.85976413 0.48702218
  0.45701822 0.15486255 0.         0.03117705]
 [0.7190622  0.00220408 0.71843501 1.         0.11700146 0.70821281
  0.43466    0.67370578 0.         0.001089  ]
 [1.         0.         0.535266   0.11264484 0.59751743 0.12860252
  0.11828563 0.42480007 0.41067074 0.47245629]
 [1.         0.938078   0.         0.69889231 0.56662019 0.16743198
  0.66013894 0.87462779 0.25198043 0.92179077]
 [0.796429   0.70605248 0.93985592 1.         0.2816973  0.56241742
  0.42839468 0.         0.58495184 0.20691208]
 [0.         0.59405096 0.56962888 0.81850096 0.51901362 0.0106031
  1.         0.08509526 0.06528573 0.74622856]
 [0.08816244 0.85516546 0.24570068 0.69677737 1.         0.86407517
  0.20518052 0.67875854 0.         0.08413892]
 [1.         0.85281044 0.58578963 0.14328483 0.4790964  0.42815173
  0.55533306 0.81536057 0.         0.28254815]
 [0.30850975 0.38334543 1.         0.96117447 0.34308994 0.71936758
  0.17816659 0.65010149 0.         0.45048541]]"
159,"[[0.63124661 1.         0.18998242 0.66729504 0.50125961 0.70921363
  0.         0.85880093 0.04927172 0.60664303]
 [0.42408958 0.8212328  0.20818998 0.92558596 0.33190277 0.63361831
  0.43798841 0.03459133 1.         0.        ]
 [0.         0.9177247  0.66195496 0.102587   0.25684188 1.
  0.98141783 0.36605723 0.39321121 0.79074694]
 [0.3216107  0.47511241 0.36428803 0.18026612 0.51019007 0.07978764
  0.08535539 1.         0.26376988 0.        ]
 [0.75319805 0.17542645 1.         0.         0.69136145 0.00904116
  0.45024803 0.49496883 0.01495422 0.15016434]
 [1.         0.         0.0849288  0.67592571 0.00501413 0.25311999
  0.19579907 0.38377516 0.8232612  0.33462902]
 [1.         0.84555859 0.95162095 0.84070825 0.83678064 0.07568842
  0.23154817 0.08629525 0.13249717 0.        ]
 [0.65733564 0.23051145 0.52209185 1.         0.85869436 0.30358134
  0.2503199  0.18248287 0.         0.79593828]
 [0.99447868 0.94201349 1.         0.97512153 0.59157642 0.19162018
  0.03423056 0.73835723 0.         0.60138157]
 [0.1329415  0.2694772  0.01852031 0.42883828 1.         0.46231867
  0.99139218 0.47396758 0.11158792 0.        ]]"
160,"[[1.         0.97774811 0.48461216 0.16639051 0.88719566 0.
  0.30239501 0.11615862 0.38995729 0.35948905]
 [0.67738176 1.         0.05983719 0.02276099 0.67332308 0.7512737
  0.14267555 0.         0.87180453 0.3584525 ]
 [0.84072595 0.5150152  0.10671862 0.53416099 1.         0.
  0.09519999 0.5529973  0.43363301 0.2967644 ]
 [0.31038203 0.02916027 1.         0.         0.28370304 0.93342491
  0.70125594 0.42896041 0.16440929 0.10743523]
 [0.03984773 0.82241275 0.53325957 1.         0.95865685 0.
  0.82964767 0.23373794 0.42784282 0.20978364]
 [0.79338863 0.62846484 0.15941773 0.48239148 0.04747507 1.
  0.52712394 0.73136966 0.         0.20570349]
 [0.81054021 0.39372066 0.28298536 1.         0.66228074 0.90975919
  0.55190981 0.4914845  0.40880904 0.        ]
 [1.         0.8106051  0.21106223 0.77417762 0.94334459 0.18775328
  0.42339443 0.         0.99153755 0.02277043]
 [0.46865938 0.60713457 0.34197558 0.3107622  0.08956965 0.27484044
  1.         0.         0.06961442 0.37848831]
 [0.57523465 0.93733659 1.         0.52207586 0.15299999 0.94821745
  0.         0.83429044 0.48698459 0.37860778]]"
161,"[[0.89660929 0.6323046  0.00600455 0.99374863 0.1113377  0.0162344
  0.66365174 0.36392281 1.         0.        ]
 [0.48351884 1.         0.90376359 0.43875658 0.40222497 0.1032491
  0.30739561 0.14560357 0.12329467 0.        ]
 [1.         0.8909865  0.76414321 0.93025784 0.92641668 0.3180666
  0.52020326 0.47728954 0.         0.26847212]
 [0.84676779 0.82617951 1.         0.16201973 0.         0.75059854
  0.21735252 0.0727246  0.18035544 0.56857438]
 [0.94216548 0.720916   0.57307705 0.2445459  0.76274752 1.
  0.46084502 0.12475209 0.         0.2291337 ]
 [1.         0.97872413 0.99050954 0.52109477 0.92164048 0.82206083
  0.80566842 0.         0.0808391  0.71788228]
 [0.04290355 0.48849289 0.80380476 0.15776089 0.99689901 0.43166139
  0.         1.         0.01455209 0.130468  ]
 [1.         0.18625862 0.51075875 0.6736797  0.88766637 0.3611471
  0.55701317 0.0597474  0.15573038 0.        ]
 [1.         0.96434429 0.43112496 0.67131362 0.28760118 0.76928615
  0.80421448 0.7478076  0.58217371 0.        ]
 [0.87859941 0.51360798 1.         0.         0.07679155 0.3943705
  0.56671977 0.47325706 0.06772074 0.32246226]]"
162,"[[0.64027819 0.48104852 0.38244269 0.56176726 0.21439199 0.08293548
  0.79230352 0.         0.11573519 1.        ]
 [0.3520902  1.         0.80046586 0.84318647 0.31792252 0.26842787
  0.73315265 0.49653125 0.         0.13599357]
 [0.77666086 0.62239615 0.73714026 0.28578108 1.         0.40287226
  0.93393991 0.87495614 0.         0.44074415]
 [0.62076486 0.21573032 1.         0.00289917 0.12725648 0.69991812
  0.20437535 0.         0.05666785 0.65164107]
 [0.63823991 1.         0.02047297 0.19217505 0.34327135 0.14737033
  0.50871745 0.70916053 0.         0.53819937]
 [0.6550686  0.98829891 0.3682999  1.         0.8332668  0.15589927
  0.52812205 0.11981491 0.         0.92789787]
 [0.93298452 1.         0.85145922 0.75267094 0.84166725 0.88668421
  0.         0.6158787  0.10870872 0.7067993 ]
 [0.50554073 0.89790853 0.8372266  0.18045683 0.06257175 0.51482861
  1.         0.         0.22651654 0.34639185]
 [0.85937935 0.14904282 1.         0.91394273 0.         0.29618953
  0.60916964 0.43839675 0.59132369 0.61610803]
 [1.         0.8903518  0.68312612 0.65863182 0.51643115 0.23255178
  0.26716214 0.77448496 0.8901239  0.        ]]"
163,"[[0.90152506 0.78213061 0.60685593 0.44175581 0.26137784 0.
  0.68404286 0.29664296 0.17573608 1.        ]
 [0.51817854 0.05267809 0.98821189 0.20931218 0.         1.
  0.23171437 0.61962224 0.31466276 0.58781197]
 [0.4152472  0.91061477 0.85424475 1.         0.7726608  0.41388995
  0.         0.76770254 0.21434581 0.26515333]
 [0.97917128 0.09242415 0.8457096  0.33007522 0.59283984 0.4478274
  0.2996793  0.78929263 0.         1.        ]
 [0.84024232 0.82696641 0.38788594 0.79982401 0.60477728 1.
  0.03153177 0.36992136 0.         0.27319895]
 [0.40245623 0.67932965 1.         0.48951952 0.96221071 0.3816503
  0.43006359 0.32151923 0.         0.11321788]
 [0.50725038 0.84273978 0.12179696 1.         0.52840161 0.48792701
  0.30739789 0.35768502 0.         0.23950102]
 [0.54193638 0.77676871 1.         0.57815468 0.7862613  0.11823935
  0.18738085 0.52781847 0.         0.94146584]
 [0.71542151 0.26965799 0.48620234 0.02441657 1.         0.63863409
  0.36667036 0.63976553 0.95840718 0.        ]
 [0.57488231 0.64940841 1.         0.84510171 0.39040525 0.43456267
  0.86403365 0.01635136 0.         0.29588662]]"
164,"[[1.00000000e+00 9.26899925e-01 8.61841371e-01 2.30425831e-01
  0.00000000e+00 8.01961035e-01 7.91122366e-01 1.94811479e-01
  5.20562789e-01 6.48767471e-01]
 [7.44813483e-01 4.57672568e-01 3.65067855e-01 3.13330957e-01
  1.00000000e+00 1.98894175e-01 2.01238688e-01 6.98229770e-01
  8.25945534e-01 0.00000000e+00]
 [9.73443457e-01 7.71251615e-01 5.70694564e-01 2.05759292e-01
  8.26890224e-01 1.00000000e+00 2.87006759e-01 4.35202303e-01
  0.00000000e+00 1.15791031e-01]
 [9.99555059e-01 5.04112353e-01 9.75017292e-01 1.00000000e+00
  6.09761615e-02 6.63649557e-01 9.27748840e-01 2.94686492e-01
  0.00000000e+00 2.35213078e-01]
 [2.53864703e-01 6.15439781e-01 7.34533640e-01 1.00000000e+00
  5.50203406e-01 8.56187118e-01 0.00000000e+00 3.19406521e-01
  5.39530250e-01 6.49685028e-01]
 [9.49433589e-01 8.46709731e-01 1.65021646e-01 2.18948062e-01
  0.00000000e+00 6.81652119e-01 2.63074294e-02 1.11461789e-01
  8.28958011e-01 1.00000000e+00]
 [9.78711045e-01 9.10390678e-01 5.49549726e-01 4.06527302e-01
  1.00000000e+00 4.45236369e-01 9.59987568e-02 0.00000000e+00
  1.15126665e-01 2.49843869e-01]
 [6.14613696e-01 4.08179941e-01 1.00000000e+00 4.47475741e-01
  1.03101407e-02 0.00000000e+00 8.34966683e-01 2.80968931e-01
  2.40094251e-01 2.53297935e-04]
 [1.00000000e+00 7.34112644e-01 9.05706412e-01 6.84757346e-01
  7.94573484e-01 6.81202545e-02 0.00000000e+00 7.78561703e-01
  2.01864185e-01 2.32507744e-02]
 [6.79405092e-01 5.81472808e-01 6.84053753e-02 6.56907424e-01
  1.00000000e+00 5.95103816e-02 7.68302631e-01 3.17480078e-01
  3.49987612e-01 0.00000000e+00]]"
165,"[[0.89148646 1.         0.78852184 0.         0.77939866 0.02277386
  0.47194643 0.39209721 0.67262824 0.77613104]
 [0.63717913 0.42864547 0.35323353 0.88737701 0.90181831 0.0384673
  1.         0.97665048 0.25328524 0.        ]
 [0.38504374 0.07179871 1.         0.56344568 0.0887142  0.78962587
  0.19260482 0.         0.01997553 0.98271937]
 [0.43297231 0.97680605 0.2579571  0.98336981 0.54412432 0.41824239
  0.0517168  0.06318225 1.         0.        ]
 [0.56981037 1.         0.96872667 0.64381749 0.42461129 0.099336
  0.         0.17201001 0.32964402 0.01211801]
 [0.79305145 0.35433653 1.         0.68204355 0.01025973 0.35482685
  0.         0.26219221 0.04274864 0.56996047]
 [0.4958144  0.37591577 0.85685352 1.         0.32408542 0.
  0.33288649 0.39881296 0.6504123  0.28186702]
 [0.50448739 1.         0.96407159 0.37059417 0.22449328 0.17106975
  0.08509075 0.77225238 0.39768306 0.        ]
 [0.97346078 0.95349842 0.1448208  0.74545217 0.15687927 0.8506281
  0.         0.20308865 1.         0.61912001]
 [0.84791436 0.70594741 0.45102353 1.         0.52700247 0.34627153
  0.47006683 0.36013287 0.48585072 0.        ]]"
166,"[[0.61789241 0.63493025 1.         0.         0.51363344 0.62221731
  0.25619259 0.57808799 0.33508768 0.00732632]
 [0.79636433 0.38588406 0.744741   0.66052026 0.44760411 1.
  0.         0.3338494  0.16671589 0.39233215]
 [0.33777398 0.06074135 1.         0.77389247 0.48091401 0.59406313
  0.08473352 0.25877465 0.15956988 0.        ]
 [0.08667212 0.17860733 1.         0.36153436 0.3660882  0.65842731
  0.0822452  0.         0.43706763 0.99597117]
 [0.19657663 0.37271566 0.05306939 1.         0.84899218 0.44994162
  0.76262735 0.28944304 0.22057388 0.        ]
 [0.97398176 1.         0.8726026  0.85121068 0.13067026 0.88990974
  0.         0.31859962 0.47196611 0.00443935]
 [0.57283721 0.9197208  1.         0.00528776 0.49353599 0.72842954
  0.49357682 0.85974758 0.28897557 0.        ]
 [1.         0.8363777  0.32047579 0.99530989 0.03132295 0.4862439
  0.01800325 0.03277003 0.2795257  0.        ]
 [1.         0.176975   0.95957627 0.48641211 0.         0.57812009
  0.47530979 0.9741463  0.54117868 0.79456659]
 [1.         0.84502813 0.91628087 0.93376208 0.83431466 0.
  0.43166524 0.15943983 0.49296045 0.77060154]]"
167,"[[0.36521865 0.05362125 0.         0.78463577 0.77640014 1.
  0.18611313 0.73826881 0.56990494 0.51917836]
 [1.         0.58874878 0.85663732 0.36222276 0.89901883 0.48226228
  0.59805355 0.         0.12530959 0.44327817]
 [0.54122944 0.07834245 0.33635922 0.93291676 0.63188719 0.35657876
  0.8242756  0.         1.         0.95126531]
 [0.93537429 1.         0.89229546 0.10422128 0.49985958 0.5816821
  0.62747153 0.79454214 0.         0.57007928]
 [0.97416285 1.         0.46381051 0.22118572 0.44258482 0.38330072
  0.07772366 0.79308606 0.         0.11395806]
 [0.85615714 0.81213434 0.26838315 0.         0.03234534 1.
  0.10188902 0.74633465 0.19058012 0.89385817]
 [0.5624344  0.86853202 1.         0.93557122 0.09939788 0.45037429
  0.         0.03342365 0.00532716 0.16424862]
 [0.66436602 0.01330291 0.92334672 0.57777362 0.54118251 0.
  0.19825345 0.3706449  1.         0.45735786]
 [0.         0.96271694 0.674695   0.875398   0.63238271 0.1472386
  0.63898596 1.         0.55496101 0.20728123]
 [0.95410629 0.73586423 0.46697957 0.80624753 0.49950863 0.66808756
  0.         0.31876592 1.         0.40868087]]"
168,"[[1.00000000e+00 9.70579038e-01 4.92535509e-01 8.95694756e-01
  0.00000000e+00 9.07632008e-01 7.83700194e-01 4.75266553e-01
  4.54695993e-03 1.88204640e-01]
 [6.80241815e-01 1.00000000e+00 7.61895815e-03 8.22652414e-01
  1.36812916e-01 1.14999155e-02 0.00000000e+00 7.18429071e-01
  2.59547990e-01 5.11545406e-01]
 [1.00000000e+00 9.75470497e-01 8.24441493e-01 2.91270592e-02
  7.27047817e-01 0.00000000e+00 3.75669410e-01 6.04818407e-01
  3.25958453e-01 7.09050347e-01]
 [5.92776082e-01 6.91843544e-01 5.88925125e-01 2.39149560e-01
  5.67999347e-01 2.03012941e-01 7.53073674e-01 7.14740290e-02
  0.00000000e+00 1.00000000e+00]
 [1.00000000e+00 9.48682478e-01 8.19715904e-01 4.72920511e-01
  5.76557340e-01 4.37815022e-01 3.43019055e-01 3.93696999e-01
  1.10026297e-01 0.00000000e+00]
 [7.71336664e-01 7.78646958e-01 0.00000000e+00 7.41788913e-01
  7.47619010e-01 6.23610861e-01 1.59943248e-01 1.00000000e+00
  7.20991697e-01 8.45793307e-01]
 [3.82439999e-01 6.61638753e-01 5.25078859e-01 9.31834803e-01
  3.30737098e-01 0.00000000e+00 5.83073357e-01 2.98107745e-01
  7.70742197e-04 1.00000000e+00]
 [5.42839872e-01 1.00000000e+00 9.72268068e-01 7.22269529e-01
  7.12289312e-01 0.00000000e+00 2.38325576e-01 7.37193410e-01
  1.35378291e-01 4.89110707e-01]
 [3.85650014e-01 7.20767525e-01 1.00000000e+00 2.72215840e-02
  2.57038411e-01 3.38887599e-01 4.31098060e-01 0.00000000e+00
  1.93798403e-01 1.10920641e-01]
 [7.92397017e-01 4.62249970e-01 1.00000000e+00 2.07258782e-01
  1.21661754e-01 6.19712776e-01 9.15373226e-01 5.31299207e-01
  1.06879445e-01 0.00000000e+00]]"
169,"[[0.8433187  0.22716301 0.9997401  0.00451378 1.         0.701042
  0.22562334 0.86024872 0.15268126 0.        ]
 [1.         0.35170754 0.16764382 0.34133054 0.30772436 0.57153191
  0.26734222 0.0956623  0.08051377 0.        ]
 [0.38297043 0.14970103 0.25601939 0.48292139 1.         0.18091775
  0.73622071 0.05751337 0.         0.39489904]
 [1.         0.4860067  0.72605808 0.56889216 0.59008261 0.73808202
  0.59418044 0.18164345 0.044319   0.        ]
 [1.         0.51340167 0.33493706 0.89104541 0.58025674 0.
  0.94935224 0.65867773 0.12674766 0.42148468]
 [0.         1.         0.5025842  0.32350259 0.04561467 0.31765061
  0.27282415 0.30305036 0.58595979 0.77426948]
 [0.78172741 0.90173928 0.84067282 0.31980775 0.70925131 0.14758931
  0.01504652 0.         0.29694937 1.        ]
 [0.70280073 0.6896326  1.         0.68708816 0.56756793 0.94926937
  0.29482114 0.34536075 0.         0.2327699 ]
 [1.         0.97349457 0.94307569 0.9606087  0.91385053 0.
  0.15890104 0.18358108 0.62967067 0.0152153 ]
 [0.25933715 0.72459723 0.78672588 1.         0.76472166 0.76034623
  0.75706484 0.         0.00569294 0.00582114]]"
170,"[[1.         0.37086114 0.77407019 0.73185816 0.77216873 0.67860128
  0.92982784 0.         0.23678198 0.10520963]
 [0.43873917 0.82517861 0.6487175  0.1111274  1.         0.82818394
  0.78825464 0.         0.15146548 0.21238415]
 [0.57042417 0.48707744 0.82573925 0.64040398 0.59908728 0.15561334
  0.45959357 0.         0.05033802 1.        ]
 [1.         0.51474074 0.3825189  0.61412204 0.5048477  0.47162926
  0.29618409 0.         0.47551438 0.35712287]
 [1.         0.66219228 0.55859689 0.76684884 0.90908729 0.58186408
  0.5987436  0.         0.68170714 0.88917494]
 [0.86393327 0.55798104 1.         0.         0.52270981 0.30999387
  0.65436618 0.94320271 0.03616467 0.0370752 ]
 [0.6840658  0.2479227  0.4035984  0.12464619 0.08217114 1.
  0.03930284 0.84496088 0.01034589 0.        ]
 [0.88565225 0.5877016  0.85633543 0.64809332 0.         0.83802363
  0.45513872 0.34442991 1.         0.22029777]
 [0.70462921 0.86878177 1.         0.         0.6773811  0.84136551
  0.90332871 0.35560612 0.33315315 0.29590487]
 [0.61694683 0.26519501 0.33246034 0.33014141 0.80801614 1.
  0.         0.53086239 0.59282563 0.53233345]]"
171,"[[0.29898516 0.64788535 0.69571996 0.21472887 0.         1.
  0.5430652  0.58573271 0.20229484 0.23496133]
 [0.02224948 0.5603642  0.7234176  0.2042947  1.         0.43012272
  0.89013075 0.         0.61733773 0.64381716]
 [0.61027358 0.58380758 0.04398055 0.38071693 1.         0.10840313
  0.         0.2772838  0.33123846 0.88382333]
 [0.55059651 1.         0.99905266 0.48374601 0.85728918 0.95653388
  0.72269753 0.27662433 0.         0.36700956]
 [0.9382504  0.09807868 0.33955669 1.         0.60521422 0.96467535
  0.32373039 0.72729832 0.         0.40578178]
 [1.         0.99846413 0.40547295 0.         0.29348969 0.67692068
  0.76224437 0.13446018 0.10230344 0.94141706]
 [0.         0.91365827 0.41458914 0.58525628 0.17891793 0.7584894
  0.30716839 0.01229439 1.         0.52354363]
 [0.34347524 0.20049866 0.47473077 0.82870431 1.         0.18802369
  0.10169578 0.11135395 0.         0.38658898]
 [0.90367076 0.55064707 1.         0.74322764 0.89848198 0.84421363
  0.67989443 0.28834523 0.65645246 0.        ]
 [0.83683702 0.83236391 0.72726866 0.92257697 1.         0.75982512
  0.27005139 0.66372756 0.19727638 0.        ]]"
172,"[[0.73353569 0.35986756 0.50620785 0.02155556 0.48131274 1.
  0.14121292 0.96423104 0.         0.29696378]
 [1.         0.53601679 0.80391667 0.         0.89366026 0.38700239
  0.07424397 0.58225001 0.63004449 0.44414648]
 [0.76123893 0.63112915 0.68116852 0.44051305 1.         0.6804384
  0.14275613 0.01283997 0.         0.99834958]
 [0.41898997 0.81018633 0.0885681  0.7070522  0.25719278 0.22212741
  0.         0.47238176 1.         0.87282365]
 [0.52414384 0.51868913 0.55260366 0.43232623 0.61954867 0.38148908
  0.         0.04566428 1.         0.41954166]
 [0.77754815 0.44143237 0.97939235 0.         0.06567814 0.73735127
  0.55870365 1.         0.13881145 0.18175981]
 [0.38196592 0.89042093 0.07129421 1.         0.07508991 0.86856705
  0.48691679 0.66904171 0.         0.34969212]
 [0.45236243 0.77641779 0.91357126 0.         1.         0.68001103
  0.27636095 0.88205858 0.97760527 0.15530507]
 [0.58513521 0.97491788 0.96098961 0.27992054 0.55387045 0.50110786
  0.51231914 1.         0.4794751  0.        ]
 [1.         0.40937908 0.63039237 0.37149169 0.78509356 0.81638751
  0.68665062 0.21401643 0.         0.93643295]]"
173,"[[0.8002119  0.61040315 0.55104305 0.42804491 0.33165183 0.25671723
  1.         0.         0.62510422 0.683676  ]
 [1.         0.         0.83996844 0.57289839 0.02237604 0.36375173
  0.04486721 0.32948298 0.1367604  0.9688319 ]
 [0.         0.27701662 1.         0.36787012 0.54420378 0.35803683
  0.34253371 0.32059648 0.41466145 0.15596673]
 [0.         0.16103336 0.67292977 0.53342524 0.13627194 0.32391273
  0.45732092 1.         0.54036933 0.0642862 ]
 [0.7848507  0.88907469 0.66389076 0.29254305 0.28764742 0.66038696
  0.71460318 1.         0.         0.1392739 ]
 [0.93560062 0.61455391 0.52089203 0.74888731 1.         0.92154697
  0.81413715 0.77558528 0.82597509 0.        ]
 [0.93348447 0.73174402 0.84012473 1.         0.78729974 0.5929172
  0.55106403 0.         0.47201764 0.32786961]
 [0.96566333 0.36329692 0.         0.81284787 0.44771267 0.83217422
  1.         0.90408525 0.79812657 0.07428473]
 [1.         0.49632748 0.19087299 0.97391068 0.69096627 0.78551659
  0.54292499 0.         0.25509977 0.99888875]
 [0.93922267 0.86270581 0.         0.4045618  0.86817078 0.63199481
  0.3169389  1.         0.23249791 0.0086518 ]]"
174,"[[0.         0.30791738 0.75030756 0.57469225 0.66709899 1.
  0.29863935 0.85314985 0.37628641 0.17638197]
 [0.8815692  1.         0.79157373 0.76559662 0.66040126 0.35306634
  0.86904786 0.41118281 0.         0.66267319]
 [0.80446362 0.09563943 0.6795271  0.86821294 0.02381313 1.
  0.08510095 0.51937995 0.         0.14557861]
 [0.63989042 0.62528353 0.4906899  0.1124694  1.         0.1913077
  0.         0.45058914 0.34079971 0.87154022]
 [0.29686697 0.62108337 0.55483533 0.26750322 0.14217907 0.82787455
  0.         1.         0.23491285 0.4428156 ]
 [0.32018398 1.         0.46855792 0.99017706 0.79890328 0.05029788
  0.24798875 0.07003723 0.40941392 0.        ]
 [1.         0.020885   0.87087089 0.17096894 0.94855278 0.55643961
  0.54797931 0.         0.2501149  0.90440167]
 [0.95758063 0.53774368 0.60852641 0.53722985 0.2806232  0.2485705
  0.69551823 1.         0.38198525 0.        ]
 [0.078559   0.29579564 1.         0.43306133 0.67920842 0.9407831
  0.98504582 0.25673337 0.40937156 0.        ]
 [0.82848507 0.08305434 0.60407819 0.12675996 0.46935279 0.42798491
  0.         0.68907969 0.90158455 1.        ]]"
175,"[[0.70590809 0.81633791 0.590849   0.6234289  0.92754475 0.31933634
  1.         0.61975374 0.48935607 0.        ]
 [1.         0.41877424 0.94559477 0.69251059 0.41162659 0.0119601
  0.         0.33172287 0.10281763 0.07320352]
 [0.91928109 1.         0.60323755 0.1751417  0.23647731 0.44413827
  0.29094043 0.30108037 0.2628654  0.        ]
 [0.38376831 0.97146087 0.85870089 0.53419377 1.         0.34404706
  0.42240457 0.10953117 0.32175972 0.        ]
 [1.         0.53267133 0.16283892 0.15761989 0.78391316 0.8284221
  0.74274932 0.58917603 0.05391317 0.        ]
 [1.         0.21074956 0.         0.27032783 0.75232737 0.89316479
  0.22420597 0.32922272 0.06523557 0.23122675]
 [0.93335249 0.75574638 0.69755727 0.25499532 0.30509995 1.
  0.78851512 0.69303591 0.39012124 0.        ]
 [1.         0.78283471 0.11487383 0.91541865 0.42589315 0.3661077
  0.25878828 0.34750951 0.         0.39751712]
 [0.86962769 1.         0.33018663 0.65127288 0.39796112 0.50422153
  0.6952233  0.67470724 0.2234337  0.        ]
 [0.79370476 1.         0.57548402 0.72047543 0.24409597 0.
  0.54511563 0.52102273 0.80993399 0.66943422]]"
176,"[[0.20896672 0.54473714 0.         0.50247308 0.00982103 1.
  0.22720011 0.04255746 0.3193803  0.43491072]
 [0.16928946 1.         0.         0.28431766 0.56693929 0.47516158
  0.02535328 0.90562819 0.14614583 0.05982819]
 [1.         0.87088323 0.96820747 0.3880541  0.62679684 0.43498348
  0.         0.24183282 0.32809559 0.44106176]
 [1.         0.83830279 0.213188   0.99875012 0.91401379 0.09516632
  0.90304704 0.78099813 0.52717641 0.        ]
 [0.54180793 0.26120965 1.         0.91305309 0.98062658 0.98406415
  0.36830912 0.44654708 0.22988992 0.        ]
 [0.86243278 1.         0.57306468 0.74130498 0.53078806 0.4237541
  0.59756699 0.         0.17356761 0.80643967]
 [0.7105573  0.21520213 0.91023541 0.2143989  0.04949613 0.89235257
  1.         0.34733285 0.17468476 0.        ]
 [0.64560796 1.         0.42132488 0.46271416 0.86251605 0.95438721
  0.72690604 0.         0.28217633 0.89326738]
 [0.70538096 0.96433322 0.81823764 0.98051201 0.08617339 0.94361045
  0.93522822 0.         0.67827707 1.        ]
 [1.         0.63155535 0.69224215 0.39776606 0.58772746 0.
  0.22038156 0.85449696 0.45754124 0.56401678]]"
177,"[[0.03932425 0.89115611 0.61968454 0.89240838 0.76015482 1.
  0.07339151 0.5973477  0.         0.24313478]
 [0.44001149 0.24758267 0.0948114  0.         0.09120339 0.80998893
  0.67526076 1.         0.43044162 0.62618134]
 [1.         0.17860077 0.9521674  0.82661986 0.59656006 0.78999278
  0.44431428 0.         0.51893256 0.8622872 ]
 [0.45426375 0.48096062 0.94370762 0.24193729 0.24691807 0.79238318
  0.         1.         0.40366918 0.75332818]
 [1.         0.81094014 0.72926684 0.05576351 0.4944761  0.27596257
  0.14170174 0.9302345  0.         0.23865169]
 [0.98368569 0.57378148 0.92039374 1.         0.43701154 0.35945795
  0.84949765 0.         0.75757111 0.13964884]
 [0.8684172  0.79748123 0.86586007 0.04969182 0.51343095 1.
  0.37132258 0.19512711 0.30264701 0.        ]
 [0.57164342 1.         0.85946341 0.39507428 0.5741987  0.83568663
  0.         0.5024322  0.30465987 0.8124913 ]
 [1.         0.98737983 0.81735592 0.         0.69930801 0.96365509
  0.19118097 0.12470203 0.59221228 0.97507924]
 [0.51735    1.         0.45247148 0.88717301 0.         0.87158843
  0.62982858 0.53544977 0.55706968 0.0146647 ]]"
178,"[[0.60235214 1.         0.99217497 0.75068397 0.26567408 0.44559864
  0.75551523 0.         0.28855133 0.35380073]
 [0.61969486 0.42728156 0.95694752 0.00392658 1.         0.22364586
  0.35389555 0.93958876 0.87648977 0.        ]
 [0.84161062 1.         0.03019076 0.99046673 0.         0.2105399
  0.29939627 0.12295665 0.47622169 0.12381362]
 [0.251095   0.59807581 0.05969473 0.62763139 0.071168   0.40808754
  1.         0.30786933 0.07597903 0.        ]
 [0.35938945 0.65315783 0.88624713 0.50427164 0.65510335 1.
  0.05860095 0.         0.47691163 0.240095  ]
 [0.56298265 0.75007014 0.76572132 1.         0.60651049 0.
  0.90094482 0.35460387 0.3014022  0.26497116]
 [0.9380716  0.39290531 0.65915047 0.34666429 0.55975426 0.39747329
  1.         0.6363959  0.32395076 0.        ]
 [0.34848846 0.76866533 0.84867887 0.77001411 0.90978456 0.41527035
  1.         0.         0.80750927 0.76194264]
 [0.85170516 0.39694788 0.82684523 0.48030551 0.05842421 1.
  0.         0.31243991 0.36667846 0.81752331]
 [1.         0.60688288 0.79825946 0.30647549 0.21554228 0.67194173
  0.307497   0.         0.82511878 0.33940134]]"
179,"[[0.41909944 0.78139947 1.         0.21492506 0.14247498 0.1047602
  0.18573209 0.39639588 0.         0.01738198]
 [1.         0.32091857 0.4541774  0.94925845 0.         0.6616853
  0.65135309 0.04033828 0.28786779 0.30288395]
 [1.         0.614879   0.7273643  0.08444201 0.99700827 0.62498177
  0.80892981 0.91688724 0.         0.58778331]
 [0.99810645 0.96320427 0.66318351 0.91687894 1.         0.66849143
  0.09999991 0.37594568 0.48076406 0.        ]
 [0.67773804 1.         0.41049031 0.72651488 0.07922026 0.36609974
  0.55901108 0.02077732 0.         0.44490814]
 [0.80970937 0.61510145 0.73742275 0.35626474 0.         1.
  0.13733066 0.23606696 0.32525711 0.00653943]
 [0.67872889 0.39321323 1.         0.67470285 0.58401225 0.05021425
  0.67703598 0.91823972 0.20374428 0.        ]
 [1.         0.84911259 0.14966956 0.8749382  0.4722637  0.77884053
  0.06390391 0.55821416 0.         0.97206579]
 [0.6752296  1.         0.23167786 0.26474622 0.59402304 0.
  0.32150693 0.48701699 0.30737277 0.16620824]
 [0.61673426 0.60968044 0.35416239 0.57130476 0.14624612 0.44399683
  1.         0.34740854 0.33101583 0.        ]]"
