178,"[[1.         0.88191363 0.68477224 0.64660505 0.6828668  0.29976619
  0.2637305  0.24378103 0.02886665 0.        ]
 [1.         0.97261466 0.97091164 0.74900553 0.73018391 0.55404417
  0.54337904 0.47056915 0.40087288 0.        ]
 [1.         0.75016026 0.74548334 0.30932181 0.29984212 0.19337582
  0.12215174 0.0833285  0.02617081 0.        ]
 [1.         0.98272948 0.45784148 0.45262818 0.45199509 0.29845187
  0.25954677 0.15500278 0.06675794 0.        ]
 [1.         0.92232722 0.91779323 0.68215652 0.50434651 0.4204838
  0.30565251 0.20785316 0.1100921  0.        ]
 [1.         0.85132397 0.77804024 0.67364286 0.33167746 0.31815298
  0.24837736 0.10770756 0.09101253 0.        ]
 [1.         0.9140541  0.64694383 0.51491135 0.39192471 0.38763239
  0.37695695 0.27049194 0.15883994 0.        ]
 [1.         0.95553151 0.94412417 0.81462488 0.59588287 0.46734004
  0.3725491  0.20544825 0.03554646 0.        ]
 [1.         0.97817629 0.87359174 0.71264275 0.43334913 0.2516551
  0.16872664 0.11923343 0.10053452 0.        ]
 [1.         0.97438364 0.87845754 0.79099026 0.42086836 0.33479754
  0.30614383 0.12577293 0.09934871 0.        ]]"
179,"[[1.         0.98853321 0.9702292  0.87774704 0.72060571 0.71467037
  0.2317761  0.2066511  0.20071654 0.        ]
 [1.         0.92714    0.8276634  0.77184181 0.62895042 0.52883146
  0.45055638 0.2438125  0.12779051 0.        ]
 [1.         0.98778733 0.94937201 0.94265069 0.8924899  0.69741401
  0.64766285 0.38619359 0.24843454 0.        ]
 [1.         0.74824226 0.72176754 0.64366687 0.63618073 0.55575732
  0.35113308 0.24744863 0.19943394 0.        ]
 [1.         0.95159063 0.87860126 0.67882586 0.58909684 0.28108818
  0.13067337 0.05229789 0.03202012 0.        ]
 [1.         0.9479307  0.7677747  0.7316115  0.52191898 0.34599885
  0.32004366 0.31438166 0.09432015 0.        ]
 [1.         0.98947396 0.64299987 0.63111902 0.4227088  0.33703307
  0.24084922 0.23575063 0.13159277 0.        ]
 [1.         0.92547741 0.85427395 0.83687431 0.78755888 0.76577487
  0.41703246 0.24805128 0.19424857 0.        ]
 [1.         0.77051363 0.68209313 0.50382441 0.41084095 0.41020069
  0.33719151 0.16289757 0.1418518  0.        ]
 [1.         0.88996737 0.8750677  0.7690313  0.45649344 0.26613841
  0.18486447 0.1017554  0.03625886 0.        ]]"
180,"[[1.         0.55280854 0.46525836 0.45006244 0.43887355 0.24273236
  0.19249255 0.0583895  0.04737155 0.        ]
 [1.         0.94131348 0.83028767 0.74356175 0.71369078 0.70449716
  0.67738504 0.48933356 0.03858865 0.        ]
 [1.         0.94060879 0.85783547 0.74570335 0.67367834 0.37218093
  0.26406864 0.08962656 0.02197016 0.        ]
 [1.         0.74870952 0.57614447 0.53469998 0.451523   0.32913201
  0.21944831 0.04361126 0.00189678 0.        ]
 [1.         0.98896738 0.89133624 0.74815716 0.51631933 0.45100068
  0.22146245 0.12560064 0.04724353 0.        ]
 [1.         0.71199694 0.60943252 0.52047034 0.43618082 0.38985452
  0.08294856 0.31428301 0.06885622 0.        ]
 [1.         0.95665515 0.76350054 0.76195892 0.75279841 0.39979418
  0.35451225 0.19585291 0.12745802 0.        ]
 [1.         0.99428227 0.86361018 0.77644971 0.64347428 0.50439381
  0.43205563 0.2017951  0.18138722 0.        ]
 [1.         0.78070962 0.75262303 0.7332453  0.54984352 0.51338384
  0.47573911 0.27958656 0.25769892 0.        ]
 [1.         0.92958528 0.8030099  0.73182788 0.53119647 0.51726007
  0.44199988 0.42801172 0.14109408 0.        ]]"
181,"[[1.         0.91332195 0.90683268 0.75628145 0.65905397 0.43535403
  0.39201035 0.30038002 0.10908007 0.        ]
 [1.         0.97217983 0.79636289 0.64773319 0.63252339 0.57709697
  0.51133833 0.40256489 0.20703402 0.        ]
 [1.         0.9871809  0.91416104 0.86690873 0.86275329 0.83991916
  0.78670874 0.67248349 0.05724085 0.        ]
 [1.         0.94902743 0.72436074 0.55661399 0.52197181 0.40380406
  0.37160808 0.13841712 0.09109118 0.        ]
 [1.         0.97819391 0.95647433 0.94226793 0.92469832 0.89461724
  0.87999069 0.2963597  0.04384396 0.        ]
 [1.         0.99755743 0.80510417 0.68407717 0.56202378 0.43408397
  0.2990552  0.2680801  0.11847032 0.        ]
 [1.         0.93962045 0.81725349 0.74091786 0.55354263 0.48271349
  0.26648062 0.03333462 0.00126422 0.        ]
 [1.         0.85797969 0.79781832 0.78022156 0.68358247 0.64149615
  0.25008762 0.24935212 0.09371546 0.        ]
 [1.         0.96804242 0.81086613 0.76868328 0.50190486 0.41665325
  0.40778161 0.2251893  0.21872662 0.        ]
 [1.         0.81924589 0.74635518 0.70959444 0.73955937 0.65884137
  0.54587173 0.16515542 0.0022067  0.        ]]"
182,"[[1.         0.77623078 0.7413965  0.36938005 0.3589172  0.33065999
  0.27658021 0.17034411 0.07135579 0.        ]
 [1.         0.95506531 0.88935056 0.83607611 0.69773777 0.28816112
  0.17903063 0.17000714 0.05412726 0.        ]
 [1.         0.91213183 0.89701378 0.88281546 0.76563384 0.63380292
  0.62197092 0.47095936 0.221195   0.        ]
 [1.         0.82494152 0.63025197 0.61388346 0.60283027 0.52772168
  0.38353877 0.22140096 0.16969537 0.        ]
 [1.         0.93401236 0.84282521 0.79636134 0.74293267 0.58907846
  0.39280057 0.31792876 0.17852327 0.        ]
 [1.         0.95673187 0.86780448 0.7984875  0.57941311 0.41420242
  0.34776892 0.33842242 0.20109026 0.        ]
 [1.         0.94510013 0.87846526 0.76214138 0.51511918 0.42751277
  0.36729642 0.16161878 0.00819678 0.        ]
 [1.         0.87698487 0.68850247 0.61227217 0.59723592 0.21594518
  0.21589784 0.20634717 0.06683115 0.        ]
 [1.         0.95002945 0.81835763 0.60312553 0.37919435 0.36303151
  0.2328897  0.14083841 0.02770024 0.        ]
 [1.         0.86516774 0.72763465 0.63352464 0.53955964 0.59456391
  0.31184776 0.30698378 0.07998756 0.        ]]"
183,"[[1.         0.94979448 0.89684108 0.85800858 0.62388201 0.452895
  0.29932692 0.2530691  0.20595694 0.        ]
 [1.         0.72311713 0.68523726 0.58295215 0.56496134 0.33822868
  0.32029386 0.12659538 0.11896792 0.        ]
 [1.         0.80834387 0.80027565 0.67963975 0.55308426 0.42038236
  0.25228003 0.22265153 0.13975719 0.        ]
 [1.         0.94167327 0.85516915 0.66878583 0.66190192 0.57501953
  0.34979514 0.29107512 0.1395134  0.        ]
 [1.         0.87330219 0.74066853 0.71604008 0.69724745 0.51249539
  0.45923998 0.40672836 0.11569634 0.        ]
 [1.         0.77726048 0.63024199 0.57767724 0.56952551 0.47840863
  0.30031802 0.09300494 0.07003742 0.        ]
 [1.         0.61212763 0.39405181 0.28732245 0.28030809 0.17168227
  0.13962159 0.13779082 0.11735137 0.        ]
 [1.         0.83412322 0.680114   0.5816501  0.56482627 0.43886061
  0.44847063 0.29533961 0.0138826  0.        ]
 [1.         0.90263779 0.78811732 0.77831173 0.32670081 0.45014324
  0.30112854 0.26559182 0.15850594 0.        ]
 [1.         0.93817758 0.8471151  0.76965207 0.71485642 0.66239263
  0.58064904 0.3523413  0.18976709 0.        ]]"
184,"[[1.         0.98228676 0.56030614 0.42891938 0.38589996 0.31365202
  0.22534887 0.1346692  0.08325338 0.        ]
 [1.         0.95603918 0.87655067 0.74200485 0.68968811 0.58637244
  0.41553077 0.34280434 0.17182386 0.        ]
 [1.         0.92578634 0.89725642 0.88675271 0.84441332 0.76354985
  0.61413765 0.61250023 0.19740374 0.        ]
 [1.         0.84392027 0.48112109 0.44686818 0.40845221 0.35507418
  0.34841223 0.315678   0.06371789 0.        ]
 [1.         0.99088776 0.59950398 0.42509226 0.42438113 0.38588249
  0.33333022 0.17846948 0.00887015 0.        ]
 [1.         0.78013073 0.70586233 0.64856338 0.61738806 0.53797224
  0.52307736 0.15144156 0.13825449 0.        ]
 [1.         0.99935748 0.97863493 0.91242232 0.78021749 0.62163196
  0.42909904 0.33923908 0.07010896 0.        ]
 [1.         0.90617964 0.59052058 0.47095937 0.48201465 0.44983801
  0.30488107 0.2507638  0.1730831  0.        ]
 [1.         0.92015542 0.68415726 0.56387271 0.54340335 0.41544851
  0.14870534 0.14844128 0.1103508  0.        ]
 [1.         0.81612224 0.75537846 0.74706584 0.63990713 0.51892536
  0.41834164 0.3733307  0.23433537 0.        ]]"
185,"[[1.         0.95609613 0.82353793 0.71451933 0.70161342 0.68165453
  0.24590349 0.23699131 0.08590747 0.        ]
 [1.         0.87183751 0.61416146 0.5864909  0.53064986 0.37137302
  0.30812884 0.0756152  0.04340365 0.        ]
 [1.         0.79574991 0.77549938 0.72010218 0.60002042 0.46240941
  0.28703637 0.20905247 0.1558008  0.        ]
 [1.         0.93999326 0.90076134 0.82825103 0.82522075 0.6654925
  0.64964484 0.25378579 0.12724941 0.        ]
 [1.         0.99094387 0.94663043 0.94181086 0.94074297 0.36472907
  0.32732553 0.15455163 0.06143683 0.        ]
 [1.         0.92731495 0.89369112 0.83268752 0.8199797  0.79492204
  0.46453762 0.37416982 0.22789128 0.        ]
 [1.         0.66799073 0.65113628 0.62310778 0.58697065 0.57441135
  0.55441002 0.51148716 0.208946   0.        ]
 [1.         0.67302886 0.6536727  0.62867515 0.48693772 0.45630946
  0.4190298  0.37851397 0.0737523  0.        ]
 [1.         0.9101553  0.77355036 0.7511477  0.73138791 0.63210396
  0.42635427 0.42234185 0.24475971 0.        ]
 [1.         0.91659355 0.89030444 0.75521454 0.56461406 0.5128085
  0.49609748 0.12514598 0.10863433 0.        ]]"
186,"[[1.         0.99966463 0.98553183 0.8918212  0.85433491 0.62657696
  0.59576801 0.26574523 0.18657221 0.        ]
 [1.         0.94904935 0.92407681 0.9207036  0.72844616 0.57373977
  0.50219957 0.35262789 0.05855131 0.        ]
 [1.         0.97719297 0.89814447 0.74043224 0.60751226 0.55243045
  0.52744085 0.2673031  0.03240834 0.        ]
 [1.         0.98999981 0.95319114 0.88510875 0.87624443 0.7203717
  0.53756525 0.4509311  0.12101904 0.        ]
 [1.         0.92241385 0.69631321 0.69366805 0.68933126 0.54260052
  0.52100554 0.47473548 0.2987     0.        ]
 [1.         0.73006736 0.69793461 0.51504649 0.46890578 0.45720008
  0.41902494 0.40059437 0.06530872 0.        ]
 [1.         0.71816306 0.65496947 0.64750377 0.53711455 0.44387149
  0.34615468 0.33589873 0.29653156 0.        ]
 [1.         0.97630085 0.82546597 0.71304029 0.47207692 0.44765028
  0.42042962 0.37190893 0.01839909 0.        ]
 [1.         0.85388583 0.5945972  0.41860632 0.38043282 0.37055558
  0.2363997  0.20336661 0.03174465 0.        ]
 [1.         0.98669686 0.98329108 0.8314557  0.79722195 0.77829905
  0.70205548 0.40547313 0.40014572 0.        ]]"
187,"[[1.         0.98252641 0.93211087 0.75094081 0.74674293 0.62756063
  0.33371767 0.2682391  0.12752116 0.        ]
 [1.         0.93656989 0.88675784 0.88085211 0.87915606 0.78694966
  0.78668202 0.59248816 0.         0.06881073]
 [1.         0.96184949 0.94799027 0.92073654 0.84143196 0.77736989
  0.65834617 0.612227   0.33072073 0.        ]
 [1.         0.90639573 0.68560426 0.56116636 0.25895183 0.22566123
  0.21092752 0.1310663  0.05121897 0.        ]
 [1.         0.93976161 0.86108953 0.82580243 0.64945376 0.53079069
  0.46170129 0.33228858 0.04275243 0.        ]
 [1.         0.96519587 0.71862383 0.61148724 0.53634762 0.53570194
  0.27030297 0.16144569 0.09793816 0.        ]
 [1.         0.90776491 0.89711418 0.59192677 0.47361638 0.47027878
  0.33468401 0.28141315 0.26930787 0.        ]
 [1.         0.81896016 0.80684307 0.62282403 0.46993041 0.61103485
  0.418276   0.25643771 0.14886033 0.        ]
 [1.         0.91628575 0.80741017 0.61897887 0.36118121 0.35699761
  0.3426443  0.33490317 0.03191473 0.        ]
 [1.         0.84268198 0.82769394 0.60316643 0.58072454 0.57561848
  0.54604781 0.44229969 0.00331458 0.        ]]"
188,"[[1.         0.91655305 0.71964737 0.71561474 0.45965908 0.30488043
  0.26395116 0.05421095 0.00940506 0.        ]
 [1.         0.9671159  0.85556819 0.82349525 0.66673736 0.55807019
  0.38422111 0.37850468 0.         0.34954534]
 [1.         0.88222008 0.76810387 0.73570122 0.52373959 0.52179879
  0.09718422 0.04923989 0.04117921 0.        ]
 [1.         0.80989652 0.72976712 0.59700708 0.50171997 0.4265962
  0.25979702 0.25763545 0.0174976  0.        ]
 [1.         0.8587665  0.66714004 0.49804033 0.41129168 0.2593944
  0.18979794 0.15118145 0.10059791 0.        ]
 [1.         0.91953441 0.9064579  0.87893871 0.65044568 0.61394258
  0.32358693 0.28759755 0.02479585 0.        ]
 [1.         0.95211678 0.74439128 0.64652228 0.5695741  0.48719252
  0.45393837 0.24863855 0.09210215 0.        ]
 [1.         0.87998018 0.85736888 0.84416755 0.84099223 0.34212744
  0.14382827 0.13550761 0.01052516 0.        ]
 [1.         0.94616564 0.87527208 0.68057863 0.65334736 0.60287333
  0.39919174 0.12623356 0.08751413 0.        ]
 [1.         0.99270187 0.94651842 0.75080663 0.69889511 0.64297143
  0.33417867 0.18751652 0.10030346 0.        ]]"
189,"[[1.         0.87545727 0.86961579 0.85690168 0.7719794  0.45579038
  0.3216125  0.15347912 0.02754346 0.        ]
 [1.         0.97768146 0.90253754 0.57211982 0.54259536 0.46488313
  0.33898359 0.3279346  0.30347916 0.        ]
 [1.         0.97873174 0.97001828 0.84398888 0.7142775  0.62060261
  0.37322478 0.30099596 0.12727346 0.        ]
 [1.         0.92039113 0.76793821 0.68934961 0.62374557 0.48987547
  0.35171942 0.19926522 0.04544696 0.        ]
 [1.         0.89716697 0.88470196 0.76286267 0.57347995 0.51725375
  0.08432383 0.07595591 0.06819795 0.        ]
 [1.         0.91144345 0.90374012 0.89695291 0.6521874  0.6470643
  0.48006775 0.32457193 0.25113063 0.        ]
 [1.         0.96110577 0.95522724 0.89826915 0.64410964 0.38054998
  0.37711457 0.22128507 0.00419191 0.        ]
 [1.         0.97585319 0.87052293 0.74370693 0.74037505 0.62194215
  0.2004567  0.1656096  0.01101895 0.        ]
 [1.         0.90536346 0.58865671 0.46151084 0.44894577 0.43984286
  0.43133339 0.32550634 0.23260235 0.        ]
 [1.         0.96860724 0.85818234 0.38223785 0.36149188 0.20575418
  0.17365787 0.11643596 0.00411551 0.        ]]"
190,"[[1.         0.82520954 0.70551191 0.6998466  0.63786195 0.55659162
  0.44506203 0.37908073 0.30666614 0.        ]
 [1.         0.80611365 0.6013824  0.32960155 0.11195622 0.06684092
  0.03817117 0.01574195 0.03616284 0.        ]
 [1.         0.96332097 0.90905615 0.46828324 0.40655546 0.37101968
  0.36253389 0.26406864 0.10858122 0.        ]
 [1.         0.89659778 0.74967323 0.67893933 0.47474548 0.43666341
  0.11421047 0.06086283 0.01585975 0.        ]
 [1.         0.88036519 0.70901846 0.73457645 0.30295914 0.27675407
  0.26707034 0.23308556 0.04928506 0.        ]
 [1.         0.95517452 0.80397924 0.77210652 0.74274391 0.63231671
  0.51488511 0.4269354  0.12388729 0.        ]
 [1.         0.95331529 0.83792425 0.68049983 0.62465009 0.45228581
  0.25699809 0.16953657 0.08365974 0.        ]
 [1.         0.84788158 0.8240156  0.72556526 0.57609755 0.45781745
  0.42735791 0.21401222 0.21112876 0.        ]
 [1.         0.87874329 0.57599738 0.53020782 0.51121903 0.47184159
  0.15883082 0.0698694  0.00743329 0.        ]
 [1.         0.98095468 0.61485773 0.44733916 0.34393908 0.15840136
  0.1333869  0.0771112  0.06962242 0.        ]]"
191,"[[1.         0.93692294 0.74470014 0.7322229  0.50177443 0.42921482
  0.17331744 0.03156787 0.03132105 0.        ]
 [1.         0.81127555 0.75544477 0.69523494 0.48473381 0.34526189
  0.2305129  0.05784466 0.05269184 0.        ]
 [1.         0.85960354 0.67516991 0.66743515 0.63497271 0.21756672
  0.1843653  0.11169114 0.08167516 0.        ]
 [1.         0.9633393  0.84973658 0.30421024 0.20918639 0.17971266
  0.16281848 0.12532712 0.04582324 0.        ]
 [1.         0.95318979 0.51530343 0.5029823  0.40632607 0.35502123
  0.29095166 0.24372838 0.09818861 0.        ]
 [1.         0.99285872 0.78264739 0.5230201  0.74870203 0.52081436
  0.09169576 0.05644382 0.04658117 0.        ]
 [1.         0.98853605 0.95572583 0.93822773 0.81514943 0.51910219
  0.44163348 0.19742852 0.07511583 0.        ]
 [1.         0.98602291 0.93762639 0.91542268 0.87998334 0.61466959
  0.3708917  0.19923407 0.08743165 0.        ]
 [1.         0.69993122 0.58030854 0.29486477 0.25799    0.22603716
  0.22242436 0.17899879 0.12786292 0.        ]
 [1.         0.91227609 0.77132949 0.74837055 0.65815384 0.61673152
  0.53465053 0.39770641 0.26546882 0.        ]]"
192,"[[1.00000000e+00 9.61330783e-01 9.15008348e-01 7.63499784e-01
  5.39251933e-01 3.51891485e-01 3.43220956e-01 2.89916851e-01
  2.41503890e-02 0.00000000e+00]
 [1.00000000e+00 9.40397833e-01 6.41125524e-01 3.20556524e-01
  1.21370802e-01 1.15869868e-01 1.09683570e-01 9.87225387e-02
  6.44208906e-02 0.00000000e+00]
 [1.00000000e+00 9.11957606e-01 8.20182727e-01 5.57809089e-01
  5.55363931e-01 5.18052494e-01 4.13941384e-01 2.87178421e-01
  1.27923212e-01 0.00000000e+00]
 [1.00000000e+00 9.62219880e-01 9.45970824e-01 8.90134982e-01
  7.56161898e-01 7.06171389e-01 6.71032686e-01 3.19580993e-01
  2.54256389e-01 0.00000000e+00]
 [1.00000000e+00 9.71384354e-01 8.01640782e-01 6.99649186e-01
  3.99233622e-01 3.27704073e-01 2.78978381e-01 2.43851563e-01
  1.13505773e-01 0.00000000e+00]
 [1.00000000e+00 8.55311228e-01 8.36797188e-01 8.31065914e-01
  8.03790379e-01 7.31855832e-01 4.69259220e-01 2.44780444e-01
  3.05641897e-02 0.00000000e+00]
 [1.00000000e+00 9.84259194e-01 8.67993108e-01 7.25597775e-01
  3.72583245e-01 5.98494520e-01 3.08511922e-01 1.15546109e-01
  2.95581250e-02 0.00000000e+00]
 [1.00000000e+00 8.34196381e-01 7.78275652e-01 5.08247503e-01
  4.97647013e-01 4.59164840e-01 3.65539678e-01 8.00503324e-02
  5.94209693e-02 0.00000000e+00]
 [1.00000000e+00 8.91931471e-01 8.77640703e-01 6.65800614e-01
  6.09065564e-01 5.16491966e-01 1.57957379e-01 1.57552895e-01
  7.30554701e-02 0.00000000e+00]
 [1.00000000e+00 7.68201850e-01 7.06007324e-01 5.05408936e-01
  3.63083489e-01 3.09041507e-01 3.19485306e-01 2.80387581e-01
  2.07616028e-04 0.00000000e+00]]"
193,"[[1.         0.96061924 0.84366778 0.82282292 0.71652468 0.50489148
  0.4268122  0.29739159 0.24141139 0.        ]
 [1.         0.91092103 0.86901025 0.68569814 0.43026478 0.22915836
  0.21205748 0.20403161 0.14180978 0.        ]
 [1.         0.81418579 0.76947249 0.67064226 0.28557675 0.62242955
  0.13107559 0.08857937 0.00493157 0.        ]
 [1.         0.98948405 0.69289083 0.60731741 0.46090337 0.42726318
  0.1343298  0.02641576 0.01815932 0.        ]
 [1.         0.98823102 0.83880975 0.70205852 0.66302176 0.44490164
  0.3429248  0.15872747 0.03142173 0.        ]
 [1.         0.8892563  0.69285453 0.67098199 0.49626155 0.33525978
  0.22486457 0.17485164 0.12494363 0.        ]
 [1.         0.91875406 0.54560906 0.4425665  0.33983993 0.27674613
  0.2711601  0.15211746 0.1086195  0.        ]
 [1.         0.94843678 0.82985882 0.69869209 0.64370026 0.53362597
  0.32524407 0.22641054 0.21781001 0.        ]
 [1.         0.73811918 0.43070266 0.33660023 0.26082927 0.20260055
  0.10571407 0.01430199 0.00578059 0.        ]
 [1.         0.94281087 0.83265278 0.81198545 0.40894791 0.23535422
  0.22709996 0.07105419 0.06971207 0.        ]]"
194,"[[1.         0.91774699 0.85187165 0.63927238 0.61022364 0.42095348
  0.37684625 0.3218037  0.31290107 0.        ]
 [1.         0.86544985 0.75120233 0.56475995 0.56144149 0.36787373
  0.2477552  0.23231037 0.04576115 0.        ]
 [1.         0.9316109  0.90269812 0.82802034 0.67440735 0.65951575
  0.27353944 0.11891024 0.23529566 0.        ]
 [1.         0.9178187  0.52734727 0.45006059 0.37469701 0.27751212
  0.19455937 0.14202016 0.00415172 0.        ]
 [1.         0.81200594 0.77780145 0.67316744 0.61834163 0.52607964
  0.52139574 0.38961255 0.22603429 0.        ]
 [1.         0.91944271 0.76309681 0.66369366 0.3769044  0.37353498
  0.33780616 0.21708437 0.19199701 0.        ]
 [1.         0.91335305 0.79883322 0.48714401 0.43923318 0.27179296
  0.26471572 0.21694869 0.01023394 0.        ]
 [1.         0.93506663 0.83170949 0.80606363 0.78866908 0.70404031
  0.60446331 0.28854541 0.28340231 0.        ]
 [1.         0.89664505 0.52869945 0.475054   0.44684776 0.25971981
  0.18009245 0.13247349 0.04246538 0.        ]
 [1.         0.77129    0.6267172  0.61395883 0.46533624 0.39695541
  0.39595464 0.08323921 0.02731651 0.        ]]"
195,"[[1.         0.97927877 0.8143921  0.75572743 0.74331035 0.73850241
  0.26875604 0.12805097 0.12517255 0.        ]
 [1.         0.93966466 0.86194281 0.81082744 0.80633871 0.72161705
  0.65474492 0.45970009 0.07148252 0.        ]
 [1.         0.78276633 0.62860312 0.45583586 0.45006297 0.31779403
  0.22949893 0.08614263 0.0197588  0.        ]
 [1.         0.84005944 0.65468336 0.5469747  0.46054313 0.34174948
  0.0812575  0.05221036 0.03268573 0.        ]
 [1.         0.92241036 0.78893905 0.47980855 0.3777891  0.3437324
  0.18459893 0.18199784 0.17075667 0.        ]
 [1.         0.77269492 0.93319486 0.70314075 0.62723523 0.46394397
  0.42676436 0.26316322 0.08168778 0.        ]
 [1.         0.848544   0.65954362 0.49224438 0.45482386 0.31086549
  0.2146194  0.15602984 0.15405614 0.        ]
 [1.         0.765286   0.76500854 0.70542921 0.58104157 0.52827871
  0.31503485 0.31480266 0.08136396 0.        ]
 [1.         0.83778892 0.6915813  0.68850542 0.59821014 0.45892496
  0.44251382 0.05048306 0.00940477 0.        ]
 [1.         0.8124441  0.79780838 0.73813763 0.61639032 0.5614324
  0.51375943 0.47002792 0.40332026 0.        ]]"
196,"[[1.         0.90460408 0.63552483 0.47371897 0.53062284 0.37217723
  0.36919121 0.21409641 0.0826382  0.        ]
 [1.         0.92586469 0.83668081 0.78963474 0.49908051 0.44980683
  0.43269332 0.41168772 0.06283794 0.        ]
 [1.         0.88218787 0.82583865 0.81120446 0.61401975 0.39719129
  0.20798808 0.12660392 0.01713766 0.        ]
 [1.         0.90458726 0.76200251 0.49848427 0.4714817  0.26954063
  0.19048048 0.17686378 0.10352808 0.        ]
 [1.         0.97072068 0.52631188 0.50135671 0.39983503 0.36675443
  0.11879858 0.04881546 0.01908809 0.        ]
 [1.         0.74098824 0.66252475 0.56357291 0.45922991 0.44991648
  0.30881358 0.17821328 0.0612031  0.        ]
 [1.         0.86683544 0.76560442 0.69017351 0.52439064 0.50498623
  0.45280761 0.42959463 0.36021101 0.        ]
 [1.         0.93829963 0.93641002 0.81701852 0.43246346 0.19355647
  0.16203056 0.10088938 0.09842499 0.        ]
 [1.         0.84940318 0.74099282 0.51580957 0.4812178  0.34669698
  0.31278339 0.08989608 0.03787957 0.        ]
 [1.         0.85555091 0.84376342 0.69207002 0.54882309 0.42766962
  0.17278924 0.06311749 0.02941837 0.        ]]"
197,"[[1.         0.87288732 0.76633917 0.74024271 0.73684255 0.68036424
  0.38285044 0.1265497  0.11346033 0.        ]
 [1.         0.81022491 0.79579628 0.60534234 0.47669057 0.46703134
  0.44044906 0.3662615  0.14528848 0.        ]
 [1.         0.97851409 0.96720153 0.83652531 0.75317576 0.71462014
  0.34598995 0.28939802 0.11013148 0.        ]
 [1.         0.99818994 0.45832385 0.42394264 0.41903811 0.30126233
  0.17285537 0.13843425 0.08630054 0.        ]
 [1.         0.89181593 0.50742933 0.28431722 0.27598505 0.11092608
  0.06493754 0.05303117 0.03667066 0.        ]
 [1.         0.94753076 0.80058337 0.72457324 0.66972368 0.62054711
  0.37929913 0.48034607 0.17392309 0.        ]
 [1.         0.98911145 0.9195242  0.88108729 0.86491206 0.52781667
  0.50657729 0.36021113 0.05402932 0.        ]
 [1.         0.95803504 0.95047477 0.83842184 0.79026772 0.7257574
  0.63921768 0.30680652 0.19133377 0.        ]
 [1.         0.95397125 0.89101932 0.65062876 0.47256361 0.41116121
  0.17580388 0.13212579 0.07466954 0.        ]
 [1.         0.89087498 0.83484202 0.81856408 0.64978516 0.54580502
  0.53893641 0.34465817 0.21986813 0.        ]]"
198,"[[1.         0.7927074  0.53303731 0.42455612 0.22184009 0.19876714
  0.03685514 0.0067332  0.00560264 0.        ]
 [1.         0.89795396 0.81049007 0.76643277 0.47218348 0.3128523
  0.29133441 0.16179648 0.04135585 0.        ]
 [1.         0.96191829 0.91651955 0.91494684 0.84200486 0.66895214
  0.32011078 0.25249399 0.1289155  0.        ]
 [1.         0.82743374 0.75191679 0.52324456 0.48715257 0.42503441
  0.15110035 0.10810534 0.0437349  0.        ]
 [1.         0.59193389 0.37206758 0.35922471 0.32417153 0.2060108
  0.2052561  0.16728458 0.07886923 0.        ]
 [1.         0.99950371 0.92785831 0.59236787 0.40580971 0.26118337
  0.24171747 0.07691872 0.04372019 0.        ]
 [1.         0.91213329 0.83926708 0.83375682 0.7635421  0.4810579
  0.37472955 0.33339544 0.14215476 0.        ]
 [1.         0.93812083 0.87430421 0.6598352  0.59922072 0.54874082
  0.4829579  0.45475079 0.34063299 0.        ]
 [1.         0.75104489 0.69762934 0.62336256 0.3018103  0.2670152
  0.25868176 0.08984812 0.03717735 0.        ]
 [1.         0.98180493 0.8792944  0.63556134 0.42098671 0.36505773
  0.31542161 0.08139877 0.07093234 0.        ]]"
199,"[[1.         0.93922644 0.86433601 0.84026918 0.70920944 0.54922772
  0.46620227 0.20683899 0.07586667 0.        ]
 [1.         0.98706563 0.85865378 0.80818802 0.54655759 0.47051707
  0.31574781 0.3037625  0.14881312 0.        ]
 [1.         0.91422664 0.87286395 0.778839   0.53755284 0.53075908
  0.39723301 0.13744829 0.09908765 0.        ]
 [1.         0.678252   0.67351133 0.66940933 0.65120836 0.62896492
  0.57378148 0.20356851 0.0572586  0.        ]
 [1.         0.70076601 0.57009003 0.54029858 0.39086962 0.30460525
  0.13597348 0.06983286 0.0215008  0.        ]
 [1.         0.98505219 0.89491942 0.88142193 0.86163185 0.79511196
  0.56113327 0.52333764 0.34215143 0.        ]
 [1.         0.97515929 0.77323458 0.75898313 0.66303965 0.35627332
  0.34611879 0.34518759 0.04553393 0.        ]
 [1.         0.98717815 0.88513759 0.76808437 0.68831681 0.6666976
  0.6199657  0.18833547 0.11548452 0.        ]
 [1.         0.93665038 0.92533505 0.81087263 0.72345282 0.53555407
  0.35980285 0.02255031 0.00220398 0.        ]
 [0.80757907 1.         0.74729797 0.53485456 0.45160015 0.25802619
  0.15453548 0.11941616 0.09931575 0.        ]]"
