,0
408,"[[1.93571629e-02 1.93515867e-02 1.92950931e-02 ... 1.95531154e-04
  9.97827742e-05 5.64929274e-05]
 [1.90024529e-02 1.87132062e-02 1.85746656e-02 ... 8.30342598e-04
  2.20722280e-04 3.26156184e-05]
 [1.92579350e-02 1.88605712e-02 1.84898974e-02 ... 2.89671045e-04
  2.25472603e-04 2.25086909e-04]
 ...
 [1.80855807e-02 1.78091508e-02 1.76910521e-02 ... 1.60659031e-03
  1.00136882e-03 7.15411127e-04]
 [1.99100532e-02 1.96133354e-02 1.92526978e-02 ... 5.12510086e-04
  2.99690343e-05 2.82704744e-05]
 [2.08396567e-02 2.00685091e-02 2.00369084e-02 ... 9.48590926e-04
  7.07339308e-04 1.81508658e-04]]"
409,"[[1.98482558e-02 1.98194674e-02 1.97307564e-02 ... 2.62634848e-04
  1.04226402e-04 6.33814799e-05]
 [1.99905988e-02 1.97796985e-02 1.96732074e-02 ... 7.81814942e-04
  1.69898300e-04 1.32944133e-04]
 [2.06246529e-02 2.04935153e-02 1.99753324e-02 ... 3.14241491e-04
  2.47999901e-04 1.87251227e-04]
 ...
 [1.88388673e-02 1.88234452e-02 1.87794887e-02 ... 6.77257469e-04
  6.60842870e-04 3.83806692e-04]
 [2.29291354e-02 2.26909131e-02 2.25588568e-02 ... 6.08096104e-04
  1.84092187e-04 1.68340223e-04]
 [1.93951581e-02 1.91349714e-02 1.89446118e-02 ... 1.00817794e-03
  8.71555876e-05 4.47212723e-05]]"
410,"[[1.98887025e-02 1.97858718e-02 1.97441982e-02 ... 3.05056895e-04
  1.68541027e-04 1.49322164e-04]
 [2.13025497e-02 2.11969255e-02 2.11507013e-02 ... 5.34477843e-04
  2.44467305e-04 1.26638548e-04]
 [1.95945726e-02 1.92034153e-02 1.90345845e-02 ... 5.84484339e-05
  4.38166988e-05 3.19907481e-05]
 ...
 [1.85990850e-02 1.81852405e-02 1.81512343e-02 ... 4.30257393e-04
  4.04835790e-04 2.70950638e-04]
 [2.08602369e-02 2.06277755e-02 2.03265097e-02 ... 6.85426959e-04
  3.81115187e-04 2.23473104e-04]
 [1.83654734e-02 1.83059004e-02 1.79164277e-02 ... 2.27638433e-04
  9.70159651e-05 9.36582477e-05]]"
411,"[[1.81930762e-02 1.80331056e-02 1.78905128e-02 ... 2.39925529e-04
  2.22995237e-04 1.79399349e-04]
 [2.09023164e-02 2.04993791e-02 2.02900444e-02 ... 9.62787778e-04
  7.04363446e-04 6.14509097e-04]
 [2.00056672e-02 1.98246043e-02 1.98059092e-02 ... 2.99972893e-04
  2.80041842e-04 1.04141476e-04]
 ...
 [1.99912179e-02 1.97401344e-02 1.93672048e-02 ... 1.23745987e-04
  7.73871658e-05 7.39171586e-06]
 [2.05463600e-02 2.03864518e-02 2.01282141e-02 ... 3.93575521e-04
  8.68569733e-05 5.59390366e-05]
 [2.10979264e-02 2.10444713e-02 2.09182519e-02 ... 3.98531530e-04
  2.30087857e-04 1.75773266e-04]]"
412,"[[2.03244472e-02 1.98966048e-02 1.98296507e-02 ... 9.37319109e-04
  8.01546150e-04 6.28798711e-04]
 [1.92719016e-02 1.92527350e-02 1.90220334e-02 ... 4.51722282e-04
  4.47568531e-04 1.71177099e-04]
 [2.16908434e-02 2.16210613e-02 2.07595697e-02 ... 5.11341190e-04
  4.61281267e-04 2.44803507e-04]
 ...
 [2.19052050e-02 2.17761161e-02 2.08751659e-02 ... 9.08667404e-04
  2.17522535e-04 2.01955423e-04]
 [1.94000648e-02 1.91918041e-02 1.88354054e-02 ... 9.40735167e-04
  6.07582827e-04 1.92364925e-04]
 [1.79734842e-02 1.78452450e-02 1.76909063e-02 ... 2.39539035e-04
  1.22328058e-04 5.78946060e-05]]"
413,"[[1.86913612e-02 1.84633315e-02 1.82794611e-02 ... 4.06917120e-04
  4.00374380e-04 3.19204707e-04]
 [2.09213546e-02 2.08570999e-02 2.07843469e-02 ... 4.86934840e-04
  3.89748171e-04 6.39251577e-05]
 [1.96270922e-02 1.91432827e-02 1.91141054e-02 ... 2.59133105e-04
  2.52230017e-04 1.39812172e-04]
 ...
 [2.08923860e-02 2.08233050e-02 2.07776251e-02 ... 4.01981261e-04
  3.13598903e-04 9.93268657e-05]
 [1.82469554e-02 1.81893696e-02 1.80454028e-02 ... 7.01174166e-04
  5.64509687e-04 1.74510100e-05]
 [2.02401447e-02 2.01617237e-02 1.97185429e-02 ... 3.84295224e-04
  1.13489517e-04 6.37051915e-05]]"
414,"[[1.97246503e-02 1.94955021e-02 1.93315056e-02 ... 1.03462793e-03
  9.15257919e-04 8.47912083e-05]
 [2.10090649e-02 2.05219718e-02 2.03531048e-02 ... 2.59606616e-04
  1.05696483e-04 2.14476126e-05]
 [1.94989361e-02 1.93628290e-02 1.93211163e-02 ... 5.94714691e-04
  5.10689492e-04 2.25935384e-04]
 ...
 [2.12820775e-02 2.07870575e-02 2.07791116e-02 ... 3.36216807e-04
  3.16293513e-04 9.58758723e-05]
 [1.88372546e-02 1.87807914e-02 1.87657611e-02 ... 4.53015229e-04
  4.06309064e-04 3.49843842e-04]
 [2.12650325e-02 2.11658447e-02 2.09610740e-02 ... 1.74599809e-04
  1.60383891e-04 3.66067212e-05]]"
415,"[[1.75124167e-02 1.74287099e-02 1.73274319e-02 ... 8.18346481e-04
  6.67948552e-04 5.63969741e-04]
 [1.78720284e-02 1.75660814e-02 1.75087250e-02 ... 3.41653892e-04
  2.96805690e-04 2.96068383e-04]
 [1.82467741e-02 1.78649489e-02 1.78317322e-02 ... 7.57989476e-04
  4.23773825e-04 1.74203971e-04]
 ...
 [1.86423877e-02 1.84025079e-02 1.81014030e-02 ... 1.00984710e-03
  4.90192268e-04 3.82990716e-06]
 [1.93480861e-02 1.93097145e-02 1.92965581e-02 ... 1.45646646e-04
  7.27860357e-05 6.40562638e-05]
 [1.86506829e-02 1.86156319e-02 1.83832810e-02 ... 2.87797567e-04
  1.08117495e-04 2.88046128e-05]]"
416,"[[1.91500588e-02 1.90811761e-02 1.88436545e-02 ... 1.33741590e-03
  8.05195353e-04 2.74422992e-04]
 [2.15053004e-02 2.13523301e-02 2.12447271e-02 ... 5.33059920e-04
  3.11527931e-04 5.01527609e-06]
 [2.12200907e-02 2.08295697e-02 2.07453619e-02 ... 4.36622995e-04
  1.82977392e-04 8.45654626e-05]
 ...
 [2.24615177e-02 2.21061820e-02 2.20503795e-02 ... 3.96086351e-04
  2.75942426e-04 2.24917528e-05]
 [1.94616965e-02 1.92142449e-02 1.86820344e-02 ... 5.40767995e-04
  4.21401023e-04 2.98906375e-05]
 [1.91998850e-02 1.88924889e-02 1.85935359e-02 ... 2.51853313e-04
  2.17511459e-04 1.99031470e-04]]"
417,"[[1.84964658e-02 1.83275679e-02 1.80530260e-02 ... 7.80692986e-04
  6.73846048e-04 3.46795194e-04]
 [2.03843869e-02 1.96933863e-02 1.93645905e-02 ... 1.04557272e-03
  3.79993416e-04 2.63633046e-04]
 [2.22686035e-02 2.19342057e-02 2.14951064e-02 ... 4.38069647e-04
  3.83215848e-04 2.87195705e-04]
 ...
 [2.15400811e-02 2.13544780e-02 2.09548658e-02 ... 3.68605556e-04
  1.31609464e-04 1.57300772e-05]
 [2.01301009e-02 2.00190915e-02 1.99757777e-02 ... 2.77281897e-04
  2.51159878e-04 4.09006565e-05]
 [1.80894349e-02 1.75805486e-02 1.72498091e-02 ... 4.54748790e-04
  3.93023604e-04 2.60087236e-04]]"
418,"[[1.88648529e-02 1.87247632e-02 1.86456634e-02 ... 2.32615750e-04
  2.28080108e-04 1.63485692e-04]
 [2.15681244e-02 2.01379547e-02 2.00866169e-02 ... 4.96892608e-04
  1.95411833e-04 3.68515869e-05]
 [1.97628451e-02 1.97205468e-02 1.95985777e-02 ... 8.26148083e-04
  7.82486136e-04 7.77998405e-04]
 ...
 [2.00866677e-02 1.99983384e-02 1.98261398e-02 ... 1.05098606e-03
  6.40945001e-04 4.33650313e-04]
 [2.20634676e-02 2.20586881e-02 2.19826983e-02 ... 4.25478787e-04
  1.83790081e-04 8.72214471e-06]
 [1.90671641e-02 1.90371486e-02 1.90283715e-02 ... 5.43273280e-04
  4.18357530e-04 3.98207327e-04]]"
419,"[[2.22162793e-02 2.21991018e-02 2.20763961e-02 ... 7.48667313e-04
  2.93914799e-04 6.59070906e-06]
 [1.88616186e-02 1.88539270e-02 1.85269287e-02 ... 1.00970826e-04
  8.78715965e-05 2.63514994e-05]
 [2.07138230e-02 2.05941596e-02 2.05652996e-02 ... 3.77699595e-04
  2.40905896e-04 2.24363809e-04]
 ...
 [1.91306028e-02 1.87143908e-02 1.83701283e-02 ... 6.04396174e-04
  8.99567218e-05 3.18761650e-05]
 [1.90315499e-02 1.86900939e-02 1.80772373e-02 ... 6.98948656e-04
  5.54939520e-04 2.21543813e-04]
 [2.05421213e-02 2.01437116e-02 1.94378446e-02 ... 2.16341010e-04
  2.42361687e-04 1.70624946e-05]]"
420,"[[2.15438202e-02 2.14812796e-02 2.13693513e-02 ... 3.90884976e-04
  3.29324541e-04 8.95325875e-05]
 [1.96027186e-02 1.95152982e-02 1.89998899e-02 ... 4.21398794e-04
  3.57358678e-04 1.01991189e-04]
 [2.15319647e-02 2.14001254e-02 2.12526239e-02 ... 5.95567891e-04
  4.68584627e-04 1.86380781e-04]
 ...
 [1.97412102e-02 1.96418985e-02 1.95086958e-02 ... 7.55412096e-04
  5.96224702e-04 3.58387697e-04]
 [1.87779533e-02 1.86120745e-02 1.85115863e-02 ... 3.59023208e-04
  2.89534947e-04 1.22134407e-04]
 [2.19061373e-02 2.17522178e-02 2.07106919e-02 ... 3.53228980e-04
  1.25840999e-04 7.94580656e-05]]"
421,"[[2.06234239e-02 2.01185172e-02 1.95538013e-02 ... 7.45794691e-04
  4.65481000e-04 3.67107517e-05]
 [1.96102806e-02 1.96088957e-02 1.91664149e-02 ... 9.10709783e-04
  6.57822213e-04 2.69983123e-04]
 [1.96814774e-02 1.94542632e-02 1.93456104e-02 ... 5.15715115e-04
  6.89728472e-04 1.26119897e-04]
 ...
 [2.00528881e-02 1.99846221e-02 1.94157548e-02 ... 8.86506577e-04
  4.74924684e-04 1.49654168e-04]
 [2.03802008e-02 2.07631006e-02 2.01682131e-02 ... 1.03198111e-03
  5.36655166e-04 4.18686783e-04]
 [2.13761662e-02 2.12202320e-02 2.08473234e-02 ... 4.30112957e-04
  1.16277330e-04 1.07873817e-04]]"
422,"[[1.89484362e-02 1.85814857e-02 1.85066214e-02 ... 7.43292828e-04
  4.26057991e-04 3.25829522e-04]
 [1.99876397e-02 1.97808192e-02 1.90399957e-02 ... 5.20381147e-04
  4.47046686e-04 1.19775530e-04]
 [1.94377485e-02 1.90637152e-02 1.90104659e-02 ... 3.97511603e-04
  1.18230649e-04 9.03785035e-06]
 ...
 [1.91628230e-02 1.89371506e-02 1.87133294e-02 ... 1.45045150e-03
  1.42770624e-03 9.18681719e-04]
 [2.04737788e-02 2.01833714e-02 2.01494716e-02 ... 6.85376045e-04
  3.81201594e-04 2.31029988e-04]
 [2.15043095e-02 2.13159756e-02 2.12273642e-02 ... 1.55053018e-04
  3.85037151e-05 5.38834579e-06]]"
423,"[[2.04585399e-02 2.02843198e-02 1.96569322e-02 ... 1.55814813e-03
  1.33628197e-03 1.11012426e-03]
 [1.85158111e-02 1.83433425e-02 1.82983923e-02 ... 4.36971927e-04
  2.02558669e-04 4.17543273e-05]
 [2.22241716e-02 2.20536870e-02 2.16766308e-02 ... 3.72971778e-04
  2.09137689e-04 1.40502496e-04]
 ...
 [2.24946693e-02 2.21855476e-02 2.19927851e-02 ... 6.54238501e-04
  3.62476707e-04 2.43991087e-04]
 [1.99267899e-02 1.97362303e-02 1.94359057e-02 ... 6.01081016e-04
  5.90280501e-04 5.67100900e-04]
 [2.05734999e-02 2.00725928e-02 1.98662937e-02 ... 4.74267158e-04
  1.39983254e-04 5.76857860e-05]]"
424,"[[1.99872274e-02 1.98539684e-02 1.96688361e-02 ... 1.82405700e-04
  9.57501800e-05 1.60114018e-05]
 [2.06433070e-02 2.05362832e-02 2.04408447e-02 ... 3.19642193e-04
  1.51596687e-04 6.63997723e-05]
 [1.84645831e-02 1.84065817e-02 1.82057483e-02 ... 1.98004675e-04
  1.03281373e-04 3.08207125e-05]
 ...
 [1.92292311e-02 1.91331141e-02 1.90838034e-02 ... 6.41252629e-04
  5.54936463e-04 2.01890426e-04]
 [2.04430825e-02 2.01953748e-02 2.00889281e-02 ... 3.80775301e-04
  2.21525589e-04 1.25135692e-04]
 [1.90102532e-02 1.91391647e-02 1.88797916e-02 ... 2.54373720e-04
  5.90792730e-05 5.01820783e-05]]"
425,"[[1.98205703e-02 1.95568730e-02 1.90039673e-02 ... 9.42977463e-04
  7.86374108e-04 5.85992439e-04]
 [2.04881086e-02 2.04169750e-02 1.97011976e-02 ... 2.17294572e-04
  1.41850481e-04 8.86243642e-05]
 [1.97604721e-02 1.95821886e-02 1.87760237e-02 ... 7.65880400e-04
  6.67755514e-04 2.62779368e-04]
 ...
 [1.85412023e-02 1.83589532e-02 1.81513499e-02 ... 4.31190044e-04
  2.35476306e-04 1.29711509e-04]
 [1.94532658e-02 1.93326982e-02 1.89739382e-02 ... 4.35986709e-04
  4.22594192e-04 1.71524146e-04]
 [2.07278254e-02 2.05892411e-02 2.04100572e-02 ... 3.19118271e-04
  2.89640134e-04 9.32987096e-05]]"
426,"[[1.87777442e-02 1.85169709e-02 1.84523753e-02 ... 6.33903504e-04
  6.04537057e-04 5.63838817e-04]
 [1.88326869e-02 1.88255002e-02 1.88191786e-02 ... 1.02932702e-03
  9.10762124e-04 1.13341292e-04]
 [1.79635116e-02 1.79528130e-02 1.79430473e-02 ... 8.49845227e-04
  8.34952230e-04 7.93983304e-04]
 ...
 [1.76680296e-02 1.76497343e-02 1.75265943e-02 ... 2.65446470e-04
  2.47438232e-04 1.04310315e-05]
 [1.96050998e-02 1.95488853e-02 1.94571614e-02 ... 8.45608315e-04
  4.35808046e-04 6.82316598e-05]
 [1.88916642e-02 1.88529732e-02 1.87455662e-02 ... 1.11673541e-03
  1.08612070e-03 1.02851205e-03]]"
427,"[[2.19679863e-02 2.16298975e-02 2.13442243e-02 ... 4.93615346e-04
  2.17370269e-04 1.88925274e-04]
 [1.80458475e-02 1.79477562e-02 1.76755482e-02 ... 5.60857299e-04
  4.41596110e-04 3.59726000e-04]
 [1.96735479e-02 1.95013350e-02 1.94237309e-02 ... 3.42321031e-04
  2.89037159e-04 6.16459474e-07]
 ...
 [1.70332309e-02 1.69999611e-02 1.69248657e-02 ... 7.73405146e-04
  6.04894939e-04 1.04630721e-04]
 [1.95095413e-02 1.94493277e-02 1.90865870e-02 ... 4.25379831e-04
  2.90636148e-04 2.95441050e-04]
 [1.90593807e-02 1.89432464e-02 1.87186529e-02 ... 1.26761046e-03
  7.52288213e-04 2.88417451e-05]]"
428,"[[1.93207255e-02 1.92189554e-02 1.91726368e-02 ... 6.28693018e-04
  2.97079262e-04 6.83132516e-05]
 [2.02533683e-02 2.01756689e-02 2.01243276e-02 ... 1.57330551e-04
  2.52444706e-05 1.52359662e-05]
 [1.98404544e-02 1.96780439e-02 1.96079516e-02 ... 9.28503984e-04
  8.95547549e-04 3.77261529e-04]
 ...
 [1.83270104e-02 1.82179507e-02 1.81976667e-02 ... 3.79587812e-04
  2.75661948e-04 2.33442244e-04]
 [2.11549252e-02 2.06565508e-02 2.04438715e-02 ... 4.68191158e-04
  2.92001233e-04 2.93779059e-05]
 [2.16112534e-02 2.06923315e-02 2.03417399e-02 ... 7.94001774e-04
  6.41461010e-04 2.43727146e-04]]"
429,"[[2.09294083e-02 2.06293576e-02 2.05401447e-02 ... 2.26675007e-04
  2.18679559e-04 1.81475419e-05]
 [2.15259867e-02 2.08271774e-02 2.06414966e-02 ... 3.93135713e-04
  3.68990869e-04 2.41287201e-04]
 [2.12904257e-02 2.11748990e-02 2.06795304e-02 ... 7.13474431e-04
  3.13310157e-04 3.26983902e-05]
 ...
 [2.09475790e-02 2.09009279e-02 1.96989126e-02 ... 1.04848751e-03
  3.12880432e-04 2.62029783e-05]
 [1.92321220e-02 1.90090217e-02 1.88659654e-02 ... 5.87248060e-04
  3.86612611e-04 6.81419908e-05]
 [1.91273364e-02 1.90735211e-02 1.89105503e-02 ... 3.89507294e-04
  3.77778925e-04 2.79986031e-04]]"
430,"[[2.07050424e-02 2.02954980e-02 2.02798096e-02 ... 1.36869795e-04
  6.35896126e-05 2.68342273e-05]
 [1.97458180e-02 1.96177626e-02 1.90699909e-02 ... 3.07752325e-04
  2.61908695e-04 3.15714484e-05]
 [1.90733922e-02 1.90629445e-02 1.88044198e-02 ... 5.58625096e-04
  3.47093838e-04 1.13577995e-04]
 ...
 [2.16294307e-02 2.16142449e-02 2.10149859e-02 ... 3.16219899e-04
  1.40036216e-04 3.14518021e-05]
 [2.06963240e-02 1.96362005e-02 1.94958858e-02 ... 5.27105918e-04
  4.92007464e-04 5.72462607e-05]
 [2.05417060e-02 2.04562435e-02 1.98123430e-02 ... 2.03464131e-04
  1.88415869e-04 1.59505322e-04]]"
431,"[[1.73080444e-02 1.71349686e-02 1.70260959e-02 ... 1.31105974e-03
  4.49950397e-04 1.56953575e-04]
 [2.01415253e-02 2.01136267e-02 2.00093666e-02 ... 5.07690697e-04
  3.55552610e-04 3.21258918e-04]
 [2.20714271e-02 2.19971176e-02 2.17931768e-02 ... 3.20669707e-04
  1.55941060e-04 8.00319822e-05]
 ...
 [1.95836943e-02 1.93106851e-02 1.90188711e-02 ... 2.70116890e-04
  3.11390038e-04 1.88196807e-04]
 [2.17350552e-02 2.16754009e-02 2.16084080e-02 ... 7.29758058e-04
  3.25011008e-04 3.04854104e-04]
 [1.89925497e-02 1.89371178e-02 1.88358545e-02 ... 5.22652577e-04
  3.68091821e-04 1.38637455e-04]]"
432,"[[1.82529700e-02 1.80560028e-02 1.76794935e-02 ... 7.92584724e-04
  6.50510190e-04 1.42629849e-04]
 [2.02363469e-02 2.01177221e-02 2.00842866e-02 ... 6.39074081e-04
  1.52715534e-04 1.07095550e-05]
 [1.86662956e-02 1.86141123e-02 1.84574460e-02 ... 3.55562852e-04
  2.84038880e-04 1.52014842e-04]
 ...
 [1.92721449e-02 1.90342213e-02 1.90319429e-02 ... 1.25636504e-03
  1.25622345e-03 1.80991966e-04]
 [2.09306064e-02 1.91855540e-02 1.88826878e-02 ... 9.52590397e-04
  6.72126602e-04 2.57808481e-04]
 [1.82090402e-02 1.88305761e-02 1.81018725e-02 ... 5.31510141e-04
  2.78289268e-04 2.24833741e-04]]"
433,"[[2.00378465e-02 2.00148720e-02 1.97880969e-02 ... 9.11769599e-04
  8.60439390e-04 4.65956211e-04]
 [1.93204961e-02 1.92138809e-02 1.92091158e-02 ... 6.65519571e-04
  5.94703192e-04 4.14634841e-04]
 [2.04835694e-02 2.00592852e-02 1.98666507e-02 ... 3.12746554e-04
  2.04758912e-04 1.22937796e-04]
 ...
 [2.07277751e-02 2.04966074e-02 1.99535159e-02 ... 5.34622986e-04
  2.43669443e-04 1.26059578e-04]
 [1.95925860e-02 1.95074870e-02 1.94777949e-02 ... 2.91694544e-04
  2.60812952e-04 1.45104425e-04]
 [1.85973198e-02 1.85456948e-02 1.85307066e-02 ... 2.81542031e-04
  1.57236092e-04 5.33402130e-05]]"
434,"[[0.020353   0.02019567 0.02006113 ... 0.00042085 0.00035977 0.00031271]
 [0.0206533  0.02049367 0.02015161 ... 0.00065142 0.00013321 0.0001176 ]
 [0.02149306 0.02147986 0.02138674 ... 0.00077642 0.00055542 0.00021591]
 ...
 [0.01892625 0.01871731 0.01834078 ... 0.00072556 0.00062969 0.00032206]
 [0.02055205 0.02051814 0.02037737 ... 0.00119471 0.00055111 0.000217  ]
 [0.01867551 0.01857338 0.01845542 ... 0.00198054 0.00141986 0.00047033]]"
435,"[[1.85978016e-02 1.84870598e-02 1.82386936e-02 ... 1.34865321e-04
  1.22564832e-04 1.20531184e-04]
 [1.94279489e-02 1.93973067e-02 1.91431749e-02 ... 4.66965696e-04
  2.75024508e-04 2.55506583e-04]
 [1.99666285e-02 1.99313047e-02 1.96131976e-02 ... 9.27812028e-04
  8.98212514e-04 6.99433974e-04]
 ...
 [1.88717413e-02 1.88366829e-02 1.87934348e-02 ... 3.23945785e-04
  1.14182154e-04 6.70857581e-05]
 [1.92946539e-02 1.92912266e-02 1.91298401e-02 ... 3.24288868e-04
  2.28013399e-04 1.20540827e-04]
 [2.03496233e-02 2.03043371e-02 2.00579977e-02 ... 9.35315782e-04
  5.57482879e-04 4.83909774e-04]]"
436,"[[2.10481382e-02 2.07528049e-02 2.05875974e-02 ... 6.74887349e-04
  6.09080267e-04 5.87599979e-05]
 [2.06373550e-02 2.03405934e-02 2.01365210e-02 ... 5.88021318e-04
  4.75416483e-04 4.31019708e-04]
 [1.79846045e-02 1.78961514e-02 1.78493458e-02 ... 6.83721310e-04
  2.33824939e-04 1.84441300e-04]
 ...
 [2.03036164e-02 2.02719381e-02 1.97862781e-02 ... 9.20766266e-04
  7.98314979e-04 5.13670556e-04]
 [2.00652262e-02 2.00645621e-02 1.92173824e-02 ... 4.60206618e-04
  1.99688437e-04 1.34685439e-04]
 [1.97277553e-02 1.95073147e-02 1.94906843e-02 ... 7.14802505e-04
  6.14473076e-04 2.74249421e-04]]"
437,"[[2.00846488e-02 2.00304180e-02 1.97947702e-02 ... 5.94351694e-04
  3.14598145e-04 1.16778063e-04]
 [1.96129179e-02 1.93439008e-02 1.92914946e-02 ... 1.04654562e-03
  7.54315313e-04 3.00312308e-04]
 [1.92362566e-02 1.92229858e-02 1.91617076e-02 ... 3.80436481e-04
  2.83376216e-04 8.44391295e-05]
 ...
 [2.25345867e-02 2.22258037e-02 2.16145787e-02 ... 7.53374884e-04
  1.53347179e-04 1.52057452e-04]
 [1.92548404e-02 1.91833055e-02 1.86557407e-02 ... 6.42448120e-04
  1.73046210e-04 7.91131100e-05]
 [1.96952594e-02 1.96617608e-02 1.93937313e-02 ... 3.09111788e-04
  2.41299035e-04 1.36060751e-04]]"
438,"[[2.01726804e-02 1.99351620e-02 1.97606199e-02 ... 2.63725658e-04
  1.80745899e-04 1.15414247e-04]
 [1.91875160e-02 1.89572477e-02 1.84919745e-02 ... 1.56150879e-03
  1.41971210e-03 1.10346659e-03]
 [1.97089786e-02 1.96695284e-02 1.90855733e-02 ... 3.75554107e-04
  3.51501454e-04 9.04969363e-05]
 ...
 [2.03923268e-02 2.00881329e-02 2.00854976e-02 ... 6.42441009e-04
  3.97127384e-04 3.94294957e-04]
 [1.80909585e-02 1.80533391e-02 1.79100492e-02 ... 5.71999666e-04
  4.58257893e-04 3.16180600e-04]
 [1.89918848e-02 1.88176505e-02 1.86491142e-02 ... 1.48428661e-04
  5.46287637e-05 1.24881825e-06]]"
439,"[[2.10512286e-02 2.10264183e-02 2.09688664e-02 ... 7.17968188e-05
  5.92848908e-05 1.48659815e-05]
 [2.04648836e-02 2.03756059e-02 2.02000936e-02 ... 1.96132486e-04
  1.55481545e-04 1.31263340e-04]
 [1.81873692e-02 1.80495385e-02 1.77155631e-02 ... 5.73800463e-04
  5.22519326e-04 9.59494989e-05]
 ...
 [1.92242974e-02 1.92239515e-02 1.91803229e-02 ... 5.37066337e-04
  1.35814976e-04 6.20409954e-05]
 [1.91811254e-02 1.91689550e-02 1.88887331e-02 ... 1.11923494e-03
  1.16194106e-04 3.12748158e-05]
 [2.29758443e-02 2.27811300e-02 2.24578195e-02 ... 4.39286946e-04
  1.53640576e-04 9.94229500e-05]]"
440,"[[2.11995143e-02 2.06659378e-02 2.06043334e-02 ... 2.78753076e-04
  2.27690304e-04 1.95105003e-04]
 [1.88127204e-02 1.87153005e-02 1.85101480e-02 ... 8.04210941e-04
  7.85324151e-04 6.77927913e-04]
 [1.87077892e-02 1.85084971e-02 1.84339616e-02 ... 8.04215620e-04
  6.24662819e-04 1.72833002e-04]
 ...
 [2.33082942e-02 2.32757255e-02 2.30943759e-02 ... 4.07341725e-04
  2.76282631e-04 4.98415514e-05]
 [2.23267763e-02 2.21928460e-02 2.20936626e-02 ... 5.35952898e-04
  2.50588281e-04 6.41859847e-05]
 [1.78723931e-02 1.78706956e-02 1.76728820e-02 ... 1.76905830e-03
  1.71902884e-03 7.47815023e-04]]"
441,"[[1.97531409e-02 1.96236092e-02 1.93072664e-02 ... 3.71044555e-04
  1.70031518e-04 9.56977521e-05]
 [1.97722867e-02 1.93775907e-02 1.92683528e-02 ... 8.92896821e-04
  7.58614166e-04 3.13078969e-04]
 [1.97019952e-02 1.96486231e-02 1.95522148e-02 ... 6.36844757e-04
  3.03767335e-04 2.13195176e-04]
 ...
 [1.93314887e-02 1.91494375e-02 1.87232574e-02 ... 2.56348677e-04
  1.33659165e-04 1.32188052e-04]
 [1.77419406e-02 1.76276622e-02 1.74859439e-02 ... 7.12634149e-04
  6.61001307e-04 8.46043738e-05]
 [2.11099404e-02 2.06609127e-02 2.05018416e-02 ... 3.20690604e-04
  3.03238352e-04 8.69839898e-05]]"
442,"[[2.07540781e-02 1.96675312e-02 1.94855806e-02 ... 7.75533007e-04
  6.92356411e-04 2.84527484e-04]
 [2.06512860e-02 2.05743810e-02 2.01751581e-02 ... 7.23932415e-04
  3.61704050e-04 1.51653405e-04]
 [1.94065074e-02 1.92590612e-02 1.91209292e-02 ... 4.77018658e-05
  3.65079699e-05 1.00694527e-05]
 ...
 [2.02074825e-02 2.00767144e-02 2.00695547e-02 ... 5.88437471e-04
  3.68305300e-04 1.94278354e-04]
 [1.86913094e-02 1.85872146e-02 1.83571658e-02 ... 4.77568091e-04
  3.85989224e-04 5.10163531e-05]
 [1.87535397e-02 1.87327995e-02 1.85888151e-02 ... 3.45128370e-04
  5.20952164e-05 1.89852430e-05]]"
443,"[[2.00520003e-02 1.97840959e-02 1.93443131e-02 ... 6.26091282e-04
  3.77385111e-04 3.49404075e-05]
 [1.72887372e-02 1.72700156e-02 1.71496710e-02 ... 7.58164108e-04
  7.06299504e-04 6.83264563e-04]
 [2.04865720e-02 2.02053786e-02 2.00989256e-02 ... 5.94986034e-04
  3.82637545e-04 2.38268218e-04]
 ...
 [2.02790568e-02 2.02422408e-02 2.00486270e-02 ... 7.71354008e-04
  6.19655062e-05 5.60433715e-05]
 [1.92318743e-02 1.91856208e-02 1.91371319e-02 ... 3.31968319e-04
  2.03109543e-04 1.07290409e-04]
 [2.01758939e-02 1.99016946e-02 1.92880647e-02 ... 3.00921982e-04
  2.56744600e-04 8.62290509e-05]]"
444,"[[1.90968249e-02 1.90841997e-02 1.88746382e-02 ... 9.08245281e-05
  2.59536149e-05 1.49726097e-05]
 [1.96412445e-02 1.92834003e-02 1.91677512e-02 ... 1.14381897e-03
  8.57200272e-04 4.39781574e-04]
 [1.79424005e-02 1.79350035e-02 1.78831936e-02 ... 1.00355305e-03
  9.60791836e-04 9.33337735e-04]
 ...
 [2.17193756e-02 2.14468036e-02 2.10320520e-02 ... 2.79495584e-04
  2.06536013e-04 1.50679892e-04]
 [1.99065426e-02 1.96556699e-02 1.93927846e-02 ... 8.92057927e-04
  5.84285934e-04 9.46955408e-05]
 [2.00383250e-02 1.97682076e-02 1.97317682e-02 ... 5.77070023e-04
  3.45971880e-04 4.48413607e-05]]"
