,0
290,"[[0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01353761 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 ...
 [0.01354216 0.01354207 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]]"
291,"[[0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01353761]
 ...
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.         0.01354216 ... 0.01354216 0.01353761 0.01354216]]"
292,"[[0.01354207 0.01353761 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01329412 0.01354216 0.01354216]
 ...
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]]"
293,"[[0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 ...
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]]"
294,"[[0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01350859 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 ...
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01329412]]"
295,"[[0.01354216 0.01354216 0.01329412 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 ...
 [0.01354216 0.01354216 0.01354216 ... 0.         0.01354216 0.01354216]
 [0.01170942 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]]"
296,"[[0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01350859 0.01354216 ... 0.01354216 0.01354207 0.01354216]
 ...
 [0.01354216 0.01354216 0.01354215 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.         0.01354216]
 [0.01354207 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]]"
297,"[[0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354154 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.         0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 ...
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.         0.01354216 0.01354216]]"
298,"[[0.01350859 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 ...
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354154 ... 0.01354216 0.01354216 0.01354216]]"
299,"[[0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354215 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354154 0.01354216]
 ...
 [0.01354216 0.01354207 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01329412 0.01354216]]"
300,"[[0.01354216 0.01350859 0.01354216 ... 0.01354216 0.         0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354207 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 ...
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01170942 0.01354216 ... 0.01354216 0.01354216 0.01354216]
 [0.01354216 0.01354216 0.01354216 ... 0.01354216 0.01354216 0.01354216]]"
301,"[[0.01268278 0.         0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268278 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.         0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.         0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
302,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268335]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268335 0.01096685 ... 0.01268336 0.01268336 0.        ]
 [0.01268336 0.01245105 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268278 0.01268336 ... 0.01268336 0.0126791  0.01268336]]"
303,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01245105 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01096685]
 [0.01268278 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01265192 0.01268336]]"
304,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268278 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268328]]"
305,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.         0.01268336 0.01268336]]"
306,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01096685 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268328 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
307,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.0126791  0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268328]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
308,"[[0.01268336 0.01268336 0.01268336 ... 0.01268328 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268328 ... 0.01245105 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
309,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268278 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01265192 0.01268336 ... 0.01268335 0.01268336 0.01268336]
 [0.01096685 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268335]]"
310,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.         0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268335]
 ...
 [0.01268336 0.01268336 0.01245105 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01096685 0.01268336 ... 0.01265192 0.01268336 0.01268336]
 [0.01268336 0.01096685 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
311,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268335]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
312,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01245105 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01245105 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268328 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268278 ... 0.01268336 0.01268336 0.01268336]]"
313,"[[0.01268336 0.01268336 0.01268336 ... 0.0126791  0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01265192]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.         0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
314,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268335 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.0126791  ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
315,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268335 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01096685 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.0126791  0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
316,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268278 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.0126791  0.01268336 0.01268336]
 [0.0126791  0.01268336 0.01268336 ... 0.01268336 0.01096685 0.01268336]]"
317,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268335]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01245105 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268335 0.01268336 0.01268336]
 ...
 [0.01268336 0.01096685 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01265192 0.01245105]
 [0.01268336 0.01268336 0.01096685 ... 0.01268336 0.01268336 0.01265192]]"
318,"[[0.01268336 0.01268336 0.01268336 ... 0.0126791  0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268335]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.0126791  0.01096685 ... 0.01268278 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
319,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268328 0.01265192 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 ...
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01096685 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]]"
320,"[[0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268335 0.01268336 ... 0.01268336 0.01268336 0.01268278]
 ...
 [0.01268328 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01268336 0.01268336]
 [0.01268336 0.01268336 0.01268336 ... 0.01268336 0.01265192 0.01245105]]"
321,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01031284 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192698 0.01192699 0.01192699]]"
322,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01031284]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01031284 ... 0.01192698 0.01192699 0.01192699]]"
323,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192698 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192698 0.01192699 0.01192699 ... 0.01192691 0.01192699 0.01192699]]"
324,"[[0.01192644 0.01192699 0.01192698 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192698 0.01192699 ... 0.01192699 0.01192699 0.01192691]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01189742 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192698 0.01192699]]"
325,"[[0.01192699 0.01192298 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192698 0.01192699 ... 0.01189742 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192698 0.01192699 ... 0.01192699 0.01192699 0.        ]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
326,"[[0.01192699 0.01192699 0.01192699 ... 0.01192698 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.         0.01192699 0.01031284 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01189742 0.01192699 ... 0.01192699 0.01192699 0.01192644]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
327,"[[0.01192699 0.01192698 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01189742 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192644 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
328,"[[0.01192699 0.01192699 0.01189742 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01170854 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192691 0.01192699 ... 0.01192699 0.01192699 0.01192698]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
329,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01189742 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192698]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192691 ... 0.01192699 0.01192698 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01189742 0.01192699]]"
330,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01031284 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.        ]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192298 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01189742 0.01192699]]"
331,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.         0.01192699 0.01192644]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01189742 0.01192699 0.01192699]
 [0.01192699 0.01192698 0.01192699 ... 0.01192699 0.01192699 0.01192691]]"
332,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192691 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192698 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
333,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01031284 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
334,"[[0.01192698 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01031284 ... 0.01192699 0.01192699 0.01192699]
 [0.01170854 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
335,"[[0.01192699 0.01192699 0.01192699 ... 0.         0.01192699 0.01192699]
 [0.01192699 0.01170854 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192691 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192691 0.01192699 0.         ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
336,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.         0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192298 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01031284 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192698 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
337,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01189742 0.01192699]
 ...
 [0.01192699 0.01192699 0.01031284 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192691 0.01192699 0.01192699]]"
338,"[[0.01192644 0.01189742 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.         ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01170854 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192698 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192698]
 [0.01192699 0.01192699 0.01192699 ... 0.01192698 0.01192699 0.01192699]]"
339,"[[0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192698]
 [0.01192699 0.01192699 0.01192698 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
340,"[[0.01192298 0.01192699 0.01192699 ... 0.01192699 0.01192698 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192698 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 ...
 [0.01170854 0.01031284 0.01192699 ... 0.01192699 0.01192699 0.01192699]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192298]
 [0.01192699 0.01192699 0.01192699 ... 0.01192699 0.01192699 0.01192699]]"
341,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
342,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125197 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01104959 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
