,0
119,"[[0.62235602 0.42684962 0.08628929 0.02142531 0.24678341 0.96676185
  0.92545366 0.2102547  0.39163465 0.22957225 0.7414534  0.53875958
  0.8450842  0.41062482 0.         0.8741361  0.32199239 0.38830496
  0.76553645 1.06162093 0.24651713 0.59603057 0.12610832 0.4805231
  0.35812228 0.05254515 0.03729929 0.48214666 0.06283197 0.1766361 ]
 [0.55123928 0.06107696 0.73563741 0.76426263 0.85615861 0.59396002
  0.25171143 0.51102325 0.         0.49905967 0.87832445 0.35459639
  0.04366189 0.42896639 0.65347989 0.20536226 0.47892509 0.96398906
  0.29689562 0.85255147 0.89680373 0.55551567 0.32063748 0.25386064
  0.67793844 0.7065229  0.52319285 0.49583375 0.67385144 0.77637296]
 [0.         0.47921124 0.49761967 0.30538722 0.46266749 0.38473501
  0.58579099 0.4430556  0.12048236 0.95538087 0.2970271  0.30569674
  0.01527221 0.74062478 0.83567058 0.62313003 0.60510776 0.32235941
  1.0567753  0.75365143 0.85992858 0.26779974 0.02741521 0.29272477
  0.58423342 0.62314917 0.45643901 0.86926938 0.6235251  0.98479263]
 [1.00464462 0.29604063 0.1459117  0.14940506 0.99223524 0.
  0.13339051 0.13358326 0.36370213 0.0781315  0.36353437 0.46919856
  0.45500241 0.36025522 0.90322626 0.80486222 0.62339614 0.87352961
  0.23423794 0.0460039  0.90949237 0.50843326 0.54325617 0.73601407
  0.35021824 0.48900028 1.04793902 0.33772537 0.39802513 0.38990849]
 [0.39656581 0.86793397 0.33703649 0.21656924 0.38430705 0.54450848
  0.58531979 0.2263158  0.79344134 0.23239518 0.98816918 0.38122353
  0.892718   0.10103751 0.67692424 0.69733702 0.51708466 0.79996697
  0.         0.52736423 0.41060424 0.41510778 1.075026   0.76267384
  0.32864521 0.16844023 0.99888956 0.52797165 0.19120618 0.54375043]
 [0.19891678 0.52154576 0.24303707 0.67464734 0.52587008 0.346778
  0.24361473 0.29581007 0.02853177 0.42353264 0.35382717 0.79550693
  0.61166251 0.30281216 0.63412587 0.9076243  0.28906971 0.0015525
  0.23597513 0.36437183 0.44698812 0.11017838 0.61477325 0.44566362
  0.06159277 0.05549524 0.06928461 0.         0.84902102 0.1290608 ]
 [0.24706831 0.26056452 0.31007021 0.8168683  0.95821939 0.69110947
  0.44062858 0.08342164 0.44722179 0.2027754  0.60756409 0.80534162
  0.44659173 0.9129135  0.24056479 0.05304252 0.72052784 0.88151468
  0.41855413 0.88338357 0.10677455 0.82831879 0.71101013 0.17860742
  0.8051596  0.         0.48438347 0.58737377 0.77784075 0.41447461]
 [1.04027443 0.22252024 0.34205245 0.08707508 0.58995177 0.3724131
  0.6889882  0.35313674 0.0871405  0.53275611 0.07105949 0.53860908
  0.9210456  0.87986552 0.80917717 0.08973552 0.19606728 0.12170711
  1.08031053 0.72656195 0.49177493 0.29619149 0.         0.29987411
  1.01257065 0.73095895 0.61641365 0.71612528 0.57217649 0.27295431]
 [0.49108454 0.51088849 0.44191572 1.01326988 0.81932952 0.63699466
  0.91471316 0.23149403 0.37586597 0.35208861 0.2944537  0.93521964
  0.2465291  0.46584415 0.94999504 0.43582104 0.25910766 1.00915714
  0.53478777 0.54558096 0.64296832 0.55573292 0.33405624 0.06296133
  0.67204298 0.         0.14793277 0.79200659 0.4765221  0.57541943]
 [0.29973036 0.45702822 0.32664408 0.509028   0.50911527 0.26007792
  0.24702094 0.69542602 0.02565096 0.55055721 0.13320119 0.62932652
  0.61886607 0.67244205 0.30739001 0.65746649 0.4727557  0.82743567
  0.41713914 0.79613594 0.43442582 0.         0.1703011  0.96689276
  0.9166977  0.16662512 0.92958569 0.36286609 0.14099784 0.80884611]
 [0.40404852 0.22807421 0.15670708 0.0070736  0.92111467 0.46191238
  0.17524969 0.32232743 0.66761407 0.96559185 0.7648103  0.23634263
  0.41672836 0.43301291 1.0825019  0.15314808 0.87360777 0.57542249
  0.91269773 0.04329566 0.         0.45888783 0.09217952 0.07976322
  0.146408   0.18113533 0.59404919 0.88017355 0.48533928 0.13649137]
 [0.70109209 0.6257602  0.53841205 0.00473069 0.55219662 0.89265004
  0.97722004 0.73822846 0.99300427 0.6921963  0.38069174 0.44346305
  0.40433609 0.27503618 1.05783068 0.42666924 0.11305574 0.95096288
  0.22956236 0.16480007 0.         0.42020263 0.54483641 0.03787091
  0.84448475 0.25429752 0.63027239 0.09939886 0.91144121 0.8251324 ]
 [0.48528712 0.89854083 0.34925867 0.65353543 0.46104764 0.69128509
  0.95917624 0.39193992 0.53648517 0.64462772 0.26713268 0.43418723
  0.15095988 0.         0.45764733 0.99999048 1.00050341 0.99444429
  0.19137625 0.74043765 0.16758621 0.45090226 0.72022035 0.87599981
  1.00951772 0.02764549 0.30635354 0.44560582 0.24078595 0.38413856]
 [0.21616408 0.05819767 0.40760197 0.98205397 0.87395305 0.0162708
  0.7555673  0.24225605 0.08582459 0.77448065 0.53385111 0.89113528
  0.12535573 0.10033182 0.46168426 0.         0.85720203 0.0711855
  0.35971708 0.82624233 0.55341844 0.21226424 0.93243289 0.5498188
  0.66921794 0.47058654 0.585104   0.58690094 0.79658259 0.7079121 ]
 [0.43891723 0.57723059 0.85729545 0.03323837 0.38991706 0.01230228
  0.70461646 0.21881679 0.50266559 0.54238866 0.33218634 0.70962305
  0.67974162 0.33682224 0.         0.47671716 0.08139942 0.49115741
  1.12335814 0.11666074 0.02242265 0.7668507  0.72094459 0.09034162
  0.79914831 0.56056877 0.84868975 0.3038617  0.87516333 0.71742216]
 [0.95701306 0.23049052 0.79028183 0.65407856 0.02638356 0.08475122
  0.2292905  0.83268304 0.333758   0.27283835 0.70732391 0.80365528
  0.95024698 0.         0.39716863 0.94912551 0.70424996 0.85123008
  0.24841305 0.06346036 0.99972278 0.31254182 0.85983632 0.86754833
  0.57148127 0.16541724 0.42124882 0.56283047 0.01540434 0.25966045]
 [0.05555317 0.51627677 0.29446145 0.15894814 0.33090389 0.30057939
  0.07197916 0.01228707 0.69822598 0.68871161 0.49604029 0.37366445
  0.96396109 0.34214274 1.09364601 0.         0.94509646 0.44817509
  1.2431289  0.01195979 0.65806714 0.10726398 0.23509239 0.52997464
  0.36374687 0.77282868 0.18648175 0.20305297 0.42040306 0.09797235]
 [0.98181554 0.00552774 0.61519267 0.24602507 0.62555057 0.48521966
  1.01795135 0.39446289 0.69316168 0.50375029 0.40950848 0.67033266
  0.86686646 0.32996224 0.33342561 0.94674814 0.75605796 0.88343722
  0.         0.13128753 0.60061268 1.01076207 0.17799917 0.79916494
  1.00136069 0.17039786 0.32449337 0.38242216 0.85428712 0.94202231]
 [0.65598025 0.87524652 0.07797045 0.69923364 0.18558897 0.08037952
  0.54952026 0.         0.34346317 0.78250596 0.24334907 0.0141103
  0.52571217 0.45175545 0.74973892 0.61640929 0.1493248  0.20752001
  0.22968535 0.10541806 0.33739062 0.40049376 0.2494874  0.7576346
  0.24225848 0.34082296 0.5463754  0.7105624  0.47737602 0.28926312]
 [0.94195581 0.20455733 0.81623559 0.21569198 0.4897036  0.4633569
  0.76338184 0.02269143 0.24688173 0.10850188 0.34719756 0.46900322
  0.48185823 0.89786823 0.82702194 0.21499549 0.74884681 0.82651573
  0.2610813  0.55554329 0.06746622 0.84125649 0.18807793 0.46201073
  0.65078823 0.85210989 0.         0.60100013 0.53993811 0.0574866 ]
 [0.64413639 0.66504961 0.         0.34218903 0.49527112 0.19227681
  0.60163199 0.55666546 0.26108761 0.30466093 0.56951287 0.74093964
  0.60582902 1.00205416 0.2761358  0.27157705 0.95843399 0.05419416
  0.85033312 0.88085802 0.58479942 0.64721762 0.179746   0.06370962
  0.59489457 0.59998167 1.07568702 0.19668644 0.73702864 0.03434599]
 [0.17102645 0.62563405 0.26436564 0.031959   0.09056355 0.91464752
  0.89182424 0.29020128 0.44594241 0.5112855  0.87337003 0.29733956
  0.86872913 0.84622947 0.         0.38002368 0.6507098  0.45622237
  0.49675194 0.5977748  0.10999948 0.17786049 0.80881422 0.65890857
  0.78407717 0.41099607 0.06351663 0.39811877 0.65140668 0.75510135]
 [0.90510555 0.47561575 0.14839261 0.93748944 0.43317807 0.06307066
  0.60912958 0.52534585 0.75096059 0.72853585 0.27731079 0.48710266
  0.45407829 0.60902496 0.         0.50077912 0.79453629 0.00289057
  0.39041956 0.15323647 0.76303433 0.29959464 0.59778191 0.663501
  0.49898815 0.18287073 0.93606108 0.47792522 0.3620411  0.55534619]
 [1.00827168 0.79918265 0.21673331 0.95004287 0.96690342 1.01833324
  0.70117909 0.71543424 0.71270942 0.52468609 0.81525055 0.17887691
  0.24038121 0.76107116 1.09507801 0.79785711 0.35998201 0.34677062
  0.74914401 0.84504942 0.         0.02007702 0.57787118 0.08276235
  0.4822758  0.82136913 0.79265698 0.58259378 0.50936304 0.04188543]
 [0.80292653 0.95467963 0.62102659 0.80428293 0.29714598 0.84839373
  0.03697932 0.6794751  0.70206322 0.1143749  0.         0.85380496
  0.24206054 0.71186704 0.43374146 0.46028739 0.16601455 0.55125658
  0.69177442 0.52519298 0.34218645 0.94868758 0.87388739 0.84929052
  0.81049707 0.93314764 1.0401532  0.68921116 0.63356716 0.55640433]
 [0.69146004 0.71695421 0.85706041 0.50817374 0.61002662 0.73528924
  0.61618242 0.9833627  0.3746878  0.         0.95142617 0.24810443
  0.4692428  0.19679796 0.01128626 0.98716946 0.57165488 0.12230849
  1.18154911 0.09482798 0.62475103 1.03477013 0.42813355 0.04772983
  0.61548795 0.32462986 0.006785   0.57028212 0.48734646 0.0714961 ]
 [0.52440027 0.34507087 0.91437396 0.16579455 0.76322543 0.65563756
  0.94975303 0.91590294 0.01799519 0.31990428 0.46012982 0.66114975
  0.16186628 0.84028767 0.61908474 0.75911312 0.8679095  0.51237736
  0.37462043 0.31515631 0.16471791 0.44223883 0.80128194 0.58224623
  0.64974462 0.70507655 0.19467923 0.37399303 0.27660766 0.        ]
 [0.62180123 0.64592543 0.94485964 0.20715231 0.81640934 0.3144681
  0.78284438 0.85659012 1.01230715 0.         0.87990446 0.96756665
  0.49722895 0.04035178 0.16061341 0.12362438 0.11977158 0.65654607
  0.71170965 0.94345927 0.66687839 0.88234641 0.53892906 0.91237131
  0.38236716 0.30337652 0.84716406 0.04199856 0.58429394 0.15428293]
 [0.99479102 0.         0.15133843 0.67300792 0.17758689 0.014341
  0.17404474 0.06900124 0.03964212 0.94982831 0.32075373 0.79196697
  0.38115639 0.54684856 0.51473865 0.50884215 0.30576822 0.10180551
  0.31624227 0.42903557 0.03800894 0.26339009 1.08760844 0.05849982
  0.3405614  0.3378828  0.78104233 0.58294872 0.88390891 0.12189728]
 [0.78668759 0.66958596 0.32990668 0.29227708 0.         0.62460615
  0.71755797 0.14530587 0.78218881 0.61392762 0.21869343 0.52223948
  0.97810047 0.15027004 0.72007253 0.61470698 0.05648508 0.11221676
  0.67453312 0.272306   0.31482439 0.81661824 0.16878267 0.59906417
  0.03266682 0.20523896 0.70306642 0.7167925  0.34760656 0.55603247]]"
120,"[[0.05745003 0.34658652 0.93191367 0.02395576 0.27381217 0.76148721
  0.31339866 0.86522774 0.31294079 0.55455483 0.75798603 0.95232434
  0.06141679 0.81647702 0.36206838 0.38333367 0.81864429 0.86496859
  0.57082315 0.19458998 0.25997182 0.         0.04124414 0.36009406
  0.07635632 0.81628288 0.53075221 0.84933183 0.52133601 0.71293961]
 [0.62131693 0.96134029 0.61392346 0.50733265 0.12272354 0.96897343
  1.03827803 0.38003654 0.45154513 0.59365872 0.12783238 0.74961418
  0.53258989 0.88554106 0.         0.89840716 0.56632875 0.17152902
  0.18250018 0.93996198 0.24360283 0.16955481 0.67616863 0.14080044
  0.37276442 0.05013908 0.88204709 0.47578875 0.02404432 0.45403069]
 [0.71252834 0.41506256 0.         0.43117585 0.70048909 0.68111077
  0.41083422 0.04627865 0.53220152 0.48496708 0.8047446  0.55658466
  0.71018767 0.69479909 0.26149776 0.30543988 0.90625304 0.39874886
  0.14579878 0.38433921 0.88761091 1.00273563 0.10628594 0.85579392
  0.49387119 0.96760193 0.92045946 0.96707439 0.75006849 0.47451846]
 [0.28006442 0.83047954 0.05276239 0.         0.0697338  0.06671352
  0.20665576 0.42631794 0.75752614 0.33176954 0.57225569 0.02006349
  0.85051794 0.76924941 0.34720263 0.08036531 0.37394    0.14848302
  0.79543924 0.50041408 0.62060448 0.0344733  0.54380112 0.15918478
  0.62865096 0.04376865 0.19611646 1.05434194 0.19191634 0.15017553]
 [0.10943609 0.61769448 0.25133843 0.         0.48530457 0.18223863
  0.67019413 0.92625415 0.91503099 0.64341749 0.5892029  0.99086838
  0.03181357 0.2409029  0.31594089 0.01405545 0.06962395 0.53837465
  1.03896091 0.92756147 0.70395505 0.58688644 1.00337994 0.56594508
  0.91774159 0.66998686 0.72752054 0.74478063 0.61808829 1.02914794]
 [1.04553635 0.27279679 0.9077596  0.40893427 0.72827343 0.95824029
  0.14282317 0.95969349 0.04767225 0.17356732 0.8742944  0.24087852
  0.93767962 0.67746524 0.61603112 0.96397674 0.5948851  0.65415073
  0.34644993 0.20897546 0.22906113 0.74821864 0.02988998 0.59322068
  0.88536638 0.96323756 0.31725217 0.         0.30903924 1.01512652]
 [0.91591807 0.95461679 0.27217088 0.27074152 0.24026689 0.30541218
  0.28246124 0.23194331 0.4940215  0.93143387 0.56721234 0.62228091
  0.80848023 0.58853546 0.58717413 0.75022016 0.86979171 0.0462395
  0.         0.52946591 0.32737764 0.64822738 0.53170596 0.79323688
  0.29328768 0.2018893  0.80268084 0.24003262 0.35630199 0.63778021]
 [0.49631588 1.06192618 0.71002995 0.58842829 0.7139816  0.1265677
  0.88969499 0.23073215 0.12138023 0.18502784 0.60619474 0.91247218
  0.60205994 0.6060912  0.09845223 0.         0.45334022 0.01025889
  0.35153079 0.68638414 0.62594016 0.07213579 0.50970153 0.49760805
  0.24693966 0.66791095 0.36990361 0.93734179 0.86005087 0.8021257 ]
 [0.96913778 0.51101525 0.67282904 0.67370424 0.68200581 0.27544093
  0.60687459 0.14053789 0.50044578 0.58661983 0.69239825 0.10938109
  0.63118586 0.47381199 0.10699523 0.99157604 0.         0.25949297
  0.33163716 0.80870075 0.76966303 0.52747792 0.38815029 0.61148314
  0.20625312 0.62128857 0.01569887 0.84617344 0.92247702 0.95293191]
 [0.         1.03149356 0.75240117 0.94964109 0.1873854  0.35031048
  0.03197103 0.32139157 0.47023362 0.18063928 0.70533567 0.47849727
  0.37506324 0.53137681 0.88973902 0.63335269 0.89321234 0.83617786
  0.17367079 0.66620527 0.59711827 0.69156896 0.0924223  0.08067336
  0.68413088 0.16854663 0.10518429 0.54209774 0.14126979 0.69162674]
 [0.17697472 0.73874784 0.21453696 0.3136768  0.04674003 0.63477114
  0.58644895 0.70915487 0.87129269 0.48267965 0.11763059 0.96966839
  0.70388258 0.93464858 0.19292834 0.27298659 0.59955271 0.74419373
  0.87239849 0.88319217 0.88181305 0.39070528 0.29472868 0.45815865
  0.         0.85269398 0.78273846 0.39117762 0.29882395 0.56500117]
 [0.85013621 0.9653077  0.45784741 0.21425211 0.96418205 0.47563174
  0.71190086 0.52195764 0.33130921 0.1501409  0.88725014 0.14492687
  0.03459326 0.91403628 0.97111452 0.49011904 0.67177741 0.7352712
  0.34470302 0.28778025 0.73695116 0.41477611 0.         0.59883921
  0.97902356 0.15683467 0.08589831 1.02176036 0.2191857  0.96994671]
 [0.16347566 0.33751598 0.66249079 0.75757902 0.74402612 0.53755589
  0.74774    0.9398743  0.70564315 0.85488112 0.02010213 0.77336679
  0.058535   0.53732014 0.74946188 0.59957576 0.         0.11922999
  0.60536557 0.38722935 0.82247511 0.26980977 0.26170367 0.62580322
  0.07002807 0.97341554 0.28849516 0.90772039 0.33138553 0.58220549]
 [0.15229726 0.33386445 0.76183784 0.1031751  0.02122039 0.91372442
  1.10296992 0.70512473 0.9233573  0.83379104 0.02274255 0.1776254
  0.46222363 0.21924195 0.60808634 0.05377248 0.14300984 0.2346654
  0.96561952 0.11365254 0.47301118 0.80429002 0.4152994  0.48787616
  0.321593   0.12031039 0.         0.90560946 1.17358448 0.73827875]
 [0.92783581 0.76722352 0.8671606  0.58984018 0.04203857 0.85726176
  0.68827592 0.62661288 0.7482706  0.45905267 0.58718103 0.43884931
  0.5519108  0.47775581 0.72347711 0.60801016 0.23802657 0.55727585
  0.52851494 0.95821527 0.79143218 0.         0.35826112 0.00813805
  0.87973884 0.3523233  0.79034641 0.92052866 1.04148074 0.71606501]
 [0.22831418 0.12219653 0.68596419 0.71405612 0.4114248  0.05989301
  0.57597787 0.03683485 0.11669288 0.85995018 0.51168736 0.41212802
  0.51852585 0.         0.24777466 0.61440376 0.00263796 0.13546179
  0.54492061 0.75306273 0.34019978 0.13021774 0.7919685  0.37143526
  0.01719273 0.94777496 0.58821112 0.82485592 0.33566503 0.92528323]
 [0.1306803  0.53097544 0.41609867 0.20555167 0.79512518 0.09596217
  0.83205031 0.00914355 0.8868269  0.37168619 0.77798825 0.60010867
  0.53428281 0.45949045 1.00147899 0.84957451 0.31415089 0.94374941
  0.1224626  0.         0.21910951 0.08422921 0.67348288 0.20581874
  0.57615529 0.02214743 0.23289    0.39267237 0.72068697 0.9855381 ]
 [0.28323928 0.47061812 0.7679164  0.79967322 0.1110363  0.60306819
  0.35483769 0.3320589  0.         0.30214249 0.41929891 0.71936341
  0.36912017 0.79813916 0.65335469 1.02009672 0.6156931  0.81629482
  0.08606788 0.79844081 0.94006486 0.49132734 0.04429248 0.03699911
  0.18334941 0.9393645  0.71596716 0.83750468 1.09628763 0.5758252 ]
 [0.2806795  1.02780317 0.62469918 0.88305656 0.09742103 0.01872118
  0.04387645 0.03185754 0.         0.21394293 0.70966712 0.48593984
  0.79829335 0.28251049 0.71100005 0.29000618 0.50770186 0.33637298
  0.35553065 0.69753766 0.10071836 0.59236123 0.69476097 0.08363961
  0.82892915 0.84134168 0.27485563 0.27390728 0.39086436 0.11612296]
 [0.96231602 0.50788876 0.80593013 0.48797601 0.97214731 0.47030445
  0.12367982 0.51874542 0.51780205 0.64161371 0.         0.49319417
  0.8694553  0.41813241 0.62239487 0.15989672 0.26965841 0.03217275
  0.75913673 0.23700985 0.92508014 0.69923282 0.74246481 0.810775
  0.43535703 0.54573997 0.35959293 0.97003835 0.09498422 0.40729029]
 [0.14430733 0.45956412 0.76772075 0.92423241 0.06199423 0.78452027
  1.01600897 0.33777482 0.05792162 0.         0.98294361 0.09994667
  0.25575846 0.86009601 0.66267187 0.19852089 0.08012639 0.81383758
  0.79353713 0.27226096 0.83833256 0.69252654 0.21700636 0.99317147
  0.627886   0.35702905 0.83416342 0.68097937 0.75666255 0.4568878 ]
 [0.69354245 0.77727338 0.22257465 0.55070937 0.26613198 0.07771087
  0.37067263 0.95417249 0.20567847 0.57180594 0.41040997 1.0115753
  0.30201543 0.55715126 1.02061754 0.0872809  0.56188338 0.63451897
  0.54967789 0.86087701 0.79591995 0.78016743 0.82888398 0.
  0.86331032 0.49927015 0.98049382 0.39661163 0.09885479 0.49983464]
 [0.94970504 0.11635019 0.93420218 0.57201664 0.42013117 0.81528626
  0.57484809 0.88004775 0.40071914 0.24625042 0.08812445 0.42519834
  0.28058401 0.46917778 1.05525743 0.         0.83257021 0.06824537
  0.09303285 0.6081298  0.88970376 0.08545913 0.85770456 0.89333253
  0.10947997 0.45549626 0.09239672 0.89484575 0.43217505 0.34115993]
 [0.03181017 0.35694322 0.27358302 0.68054653 0.0674152  0.44719568
  1.02442279 0.81326196 0.82965425 0.13399861 0.60528446 0.63395052
  0.45189552 0.77742763 0.69388064 0.40510089 0.16320659 0.29811341
  0.85431807 0.38712664 0.84233863 0.88464376 0.95377908 0.25653581
  0.33407965 0.12200865 1.0264435  0.         0.89764176 0.741821  ]
 [0.27902172 0.10213047 0.90898736 0.85098171 0.19102658 0.31732958
  0.50839048 0.2772204  0.14132221 0.25177842 0.0096143  0.23113844
  0.0403531  0.66262663 0.44316279 0.1281088  0.09199865 0.93256842
  0.04017785 0.75377218 1.01300777 0.76119932 0.43592721 0.23506351
  0.33627183 0.115431   0.26031869 0.         0.97043058 0.06311414]
 [1.0750539  0.18165051 0.23886428 0.65245751 0.19705586 0.70339542
  0.40751513 0.10740937 0.44284793 0.67762106 0.9899709  0.59966964
  0.73181823 0.30402124 0.29528949 0.91236615 0.80016597 0.87222423
  0.27886617 0.65377509 0.         0.01589509 0.32897558 0.97526911
  0.56120098 0.79297898 0.91483734 0.37918691 0.77116219 0.35675561]
 [0.6529431  0.00782659 0.01766453 0.80332455 0.47183247 0.
  0.91679001 0.58599723 0.71102979 0.3402141  0.41705473 0.98908769
  0.97822002 0.09376331 0.59773942 0.3015196  0.64840326 0.86835205
  0.54317059 0.61574051 0.88270276 0.00156524 0.19177127 0.7172436
  0.44044194 0.86404802 0.11534823 0.88431822 1.13853301 0.63691682]
 [0.35930234 0.45350263 0.16248461 0.03451095 0.22173355 0.90094984
  0.81782745 0.8271684  0.21215897 0.91692776 0.64280912 0.28555989
  0.33004228 0.91745158 0.23237082 0.38875532 0.91670283 0.08416864
  0.89237478 0.27465076 0.30776166 0.06142312 0.27066039 0.56243731
  0.95716646 0.44065498 0.         0.45858886 0.95140883 0.36793453]
 [0.65376684 0.67829888 0.48558786 0.82240644 0.05710819 0.84937547
  0.083382   0.66306027 0.14058032 0.83368012 0.51154313 0.15933573
  0.48985308 0.47075882 0.09048886 0.13510769 0.72112648 0.47198142
  0.33058711 0.28841656 0.0628007  0.37166681 0.72842191 0.28874697
  0.67544471 0.74904353 0.52860434 0.57759194 0.57483868 0.        ]
 [0.43080374 0.29797599 0.57268972 0.79833272 0.21644413 0.56228891
  0.67651218 0.89875954 0.76759785 0.12007906 0.72760109 0.17392118
  0.69933902 0.34847807 0.82403004 0.11352479 0.01222374 0.33887265
  0.46654829 0.96797653 0.90018813 0.79368647 0.78231198 0.37354643
  0.20593251 0.78006621 0.70708898 0.58410628 0.         0.67105887]]"
121,"[[0.14181716 0.         0.30424939 ... 0.37063387 0.1769825  0.72211778]
 [0.50512373 0.94031482 0.94947688 ... 0.16228226 0.9583706  0.48077764]
 [0.09784107 0.82518682 0.76188763 ... 0.44508412 1.033712   0.72238003]
 ...
 [0.41201511 0.01066142 0.38809166 ... 0.3149933  1.00064975 0.65505494]
 [0.6785115  0.68202504 0.93997032 ... 0.8173515  0.0990947  0.35846342]
 [0.23972283 0.43024203 0.22984804 ... 0.10095983 0.22271262 0.55212292]]"
122,"[[0.14046086 0.6014521  0.01182404 ... 0.95718338 0.57731907 0.16097763]
 [0.15695953 0.37165527 0.71047322 ... 0.28706918 0.62067053 0.58575814]
 [0.35715692 0.90025993 0.91532811 ... 0.00497016 0.92090851 0.40385341]
 ...
 [0.28935458 0.937143   0.69266443 ... 0.41511517 0.04770089 0.93297401]
 [0.47010505 0.         0.25820806 ... 0.59116884 0.35800938 0.84884892]
 [0.28695554 1.02986425 0.51990438 ... 0.1123831  0.66970768 0.6291342 ]]"
123,"[[0.58141858 0.72494154 0.2516954  ... 0.5890668  0.21985432 1.01057127]
 [0.44810618 0.64076292 0.17218297 ... 0.68375738 0.4875297  0.48547763]
 [0.25437971 0.14672101 0.75413047 ... 0.33060182 0.85167846 0.81687833]
 ...
 [0.77141282 0.56408897 0.62331799 ... 0.68281379 0.15736136 0.22378813]
 [0.3779334  0.00728651 0.20032635 ... 0.71248448 0.55081025 0.01003322]
 [0.27637598 0.03129314 0.07348469 ... 1.14426023 0.0209657  0.2053527 ]]"
124,"[[0.85038502 0.28054673 0.09985857 ... 0.33938329 0.51682927 0.94136982]
 [0.39868212 0.08944495 0.35853811 ... 1.00559909 0.52050067 0.78549027]
 [0.85244233 0.67319957 0.         ... 0.06921027 0.36823897 0.45062672]
 ...
 [0.8629222  0.73687445 0.         ... 0.42765861 0.30756184 0.05956097]
 [0.33247341 0.         0.93612826 ... 0.1810085  0.84545743 0.15772448]
 [0.7826023  0.14089363 0.43047737 ... 0.49972824 0.46731666 0.88288513]]"
125,"[[0.         0.0128969  0.37118222 ... 0.53619386 0.87369564 0.59012013]
 [0.46738669 0.22766845 1.00053895 ... 0.88551705 0.97244568 0.59812208]
 [0.76723821 0.66920391 0.71576439 ... 0.92899977 0.68196658 0.69254903]
 ...
 [0.31914907 0.23277218 0.26361236 ... 0.18570219 0.         0.64451913]
 [0.63854481 0.21039164 0.05670639 ... 0.         0.36477934 0.57098496]
 [0.74102573 0.06769785 0.62987168 ... 0.89236948 0.97364169 0.92400759]]"
126,"[[0.80391334 0.         0.34270947 ... 0.93531542 0.29759659 0.30268644]
 [0.65035269 0.07541325 0.44625318 ... 0.45523027 0.13062467 0.57089375]
 [0.53898486 0.01189462 0.45722512 ... 0.07617276 0.80289957 0.76174852]
 ...
 [0.55548585 0.41939775 0.20876939 ... 0.         0.48841112 0.31921216]
 [0.04473198 0.03225679 0.         ... 0.55608977 0.09544956 0.13007708]
 [0.57460382 0.70612713 0.14304995 ... 0.85702042 0.0641456  0.6345991 ]]"
127,"[[0.0894513  0.40424327 0.0762921  ... 0.46591131 0.57800154 0.32284464]
 [0.35789601 0.         0.44655148 ... 0.79989259 0.49448295 0.59425715]
 [0.1224715  0.01371594 0.77434987 ... 0.16144007 0.15076255 0.63397664]
 ...
 [0.13103186 0.07925057 1.10721162 ... 0.25996074 0.18349586 0.7052136 ]
 [0.63379394 0.0476683  0.15403116 ... 0.22500004 0.         0.66268362]
 [0.93269239 0.23470957 0.10721011 ... 0.23660052 0.98429691 1.        ]]"
128,"[[0.82098504 0.93547847 0.37203987 ... 0.68716373 0.47541197 0.5930975 ]
 [0.5549654  0.445758   0.04662908 ... 0.86359782 0.49247541 0.15347485]
 [0.41573834 0.21456811 0.1825736  ... 0.13243608 1.06779823 0.36547956]
 ...
 [0.68930586 1.06848423 0.95251347 ... 0.11765428 1.00512204 0.47481824]
 [0.4473841  0.43241937 0.52575068 ... 0.38745318 0.18686491 0.11399879]
 [0.84041222 1.07057899 0.38468122 ... 0.77581184 0.3501265  0.17621017]]"
129,"[[0.19333282 0.41350999 0.49380897 ... 0.94205299 0.7497395  0.75019397]
 [0.23040758 0.6785935  0.35744122 ... 0.82421536 0.48447872 0.16782413]
 [0.20893836 0.81991851 0.16990571 ... 0.8912928  0.94169698 0.34085603]
 ...
 [0.76446557 0.12271315 0.16175361 ... 0.88382775 0.13741466 0.11443376]
 [0.40520311 0.68697636 0.22537359 ... 0.41202071 0.52601971 0.82491628]
 [0.67860434 0.55132525 0.0694154  ... 0.52173344 0.47042897 0.46646241]]"
130,"[[0.58435075 0.24824383 0.30482271 ... 0.05149325 0.76980258 0.31140818]
 [0.89422739 0.         0.94625655 ... 0.16359884 0.11228917 1.08296611]
 [0.44666341 0.01467205 0.84762491 ... 0.1388006  0.82783047 0.3446409 ]
 ...
 [0.05100932 0.77742286 0.99762381 ... 0.26641002 0.73836889 0.97869739]
 [0.04451314 0.17703861 0.78637977 ... 0.42255936 0.88219684 0.85832415]
 [0.05747505 0.8261519  0.84290788 ... 0.51461181 1.01838188 0.4202494 ]]"
131,"[[0.62910043 0.91860932 0.86818387 ... 0.99625026 0.41941935 0.70412716]
 [0.79971974 0.6797683  0.56257433 ... 0.04234432 0.41987252 0.89100725]
 [0.27421966 0.07994649 0.77472615 ... 0.72458357 0.66147867 0.86292932]
 ...
 [0.07045088 0.72442713 0.28572929 ... 0.5688438  0.21913253 0.83179554]
 [0.38289655 0.37545561 0.03392711 ... 0.53507154 0.07793351 0.08103277]
 [0.198858   0.62673673 0.85152251 ... 0.12400449 0.23545454 0.57575552]]"
